,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand
4277,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2160.0,,,,,2160.0,hco,vifor,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
1882,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,gruenenthal,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
6208,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,gruenenthal,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
4485,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2950.0,,,,,2950.0,hco,abbvie,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
10282,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 22,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,mepha,2015,fuerstenlandstrasse 22,wil,spitalregion fürstenland toggenburg
2629,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,,,,2000.0,,,750.0,,2750.0,hco,msd,2017,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
10281,Spitalregion Fürstenland Toggenburg,Wil,CH,,,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,mepha,2015,nan,wil,spitalregion fürstenland toggenburg
9252,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,2015,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
1383,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,9500,,,,4400.0,,,,4400.0,hco,daiichi,2017,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
126,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,500.0,,,,,500.0,hco,abbvie,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
6617,Spitalregion Fürstenland Toggenburg (SRFT),Wil,CH,Fürstenlandstrasse 32,,,,2000.0,,,,,2000.0,hco,mepha,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg (srft)
2253,Spitalregion Fürstenland Toggenburg Spital Wattwil,Wattwil,CH,Steig,,,,1600.0,,,,,1600.0,hco,menarini,2017,steig,wattwil,spitalregion fürstenland toggenburg spital wattwil
1801,Spitalregion Fürstenland Toggenburg SRFT,Wil,CH,Fürstenlandstrasse 32,,,0.0,3024.0,0.0,0.0,0.0,0.0,3024.0,hco,glaxosmithkline,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg srft
6126,Spitalregion Fürstenland Toggenburg SRFT,Wil,CH,Fürstenlandstrasse 32,,,0.0,7344.0,0.0,0.0,0.0,0.0,7344.0,hco,glaxosmithkline,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg srft
913,Spitalregion Fürstenland-Toggenburg Spital Wattwil,Wattwil,CH,Steig,9630,40522370,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,bayer,2017,steig,wattwil,spitalregion fürstenland-toggenburg spital wattwil
7172,"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Malenstadt",Rebstein,CH,Alte Landstrasse 106,,,,3934.25,,,,,3934.25,hco,novartis,2016,alte landstrasse 106,rebstein,"spitalregion rheintal sargans sarganserland spital grabs, altstätten, malenstadt"
3002,"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Walenstadt",Rebstein,CH,Alte Landstrasse 105,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,novartis,2017,alte landstrasse 105,rebstein,"spitalregion rheintal sargans sarganserland spital grabs, altstätten, walenstadt"
7708,"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Walenstadt",Rebstein,CH,Alte Landstrasse 106,,,0.0,1850.0,0.0,0.0,0.0,0.0,1850.0,hco,roche,2016,alte landstrasse 106,rebstein,"spitalregion rheintal sargans sarganserland spital grabs, altstätten, walenstadt"
1883,Spitalregion Rheintal Werdenberg,Rebstein,CH,Alte Landstrasse 106,,,0.0,925.95,0.0,0.0,0.0,0.0,925.95,hco,gruenenthal,2017,alte landstrasse 106,rebstein,spitalregion rheintal werdenberg
127,Spitalregion Rheintal Werdenberg,Rebstein,CH,Alte Landstrasse 106,,,7407.0,1852.0,,,,,9259.0,hco,abbvie,2017,alte landstrasse 106,rebstein,spitalregion rheintal werdenberg
1218,Spitalregion Rheintal Werdenberg,Rebstein,CH,Alte Landstrasse 106,,,,10850.0,,,,,10850.0,hco,bristol,2017,alte landstrasse 106,rebstein,spitalregion rheintal werdenberg
4486,Spitalregion Rheintal Werdenberg,Rebstein,CH,Alte Landstrasse 106,,,,1852.0,,,,,1852.0,hco,abbvie,2016,alte landstrasse 106,rebstein,spitalregion rheintal werdenberg
6974,Spitalregion Rheintal Werdenberg Sarganserland,Grabs,CH,Spitalstrasse 44,,,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0,hco,mundipharma,2016,spitalstrasse 44,grabs,spitalregion rheintal werdenberg sarganserland
722,Spitalregion Rheintal Werdenberg Sarganserland,Grabs,CH,Spitalstrasse 44,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,baxter,2017,spitalstrasse 44,grabs,spitalregion rheintal werdenberg sarganserland
5069,Spitalregion Rheintal Werdenberg Sarganserland,Grabs,CH,Spitalstrasse 44,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,baxter,2016,spitalstrasse 44,grabs,spitalregion rheintal werdenberg sarganserland
10452,Spitalregion RWS Rheintal Werdenberg Sarganserland,Rebstein,CH,Spitalregion RWS - Rheintal Werdenberg Sarganserland Alte Landstrasse 106,,,0.0,4629.65,0.0,0.0,0.0,0.0,4629.65,hco,msd,2015,spitalregion rws rheintal werdenberg sarganserland alte landstrasse 106,rebstein,spitalregion rws rheintal werdenberg sarganserland
9983,Spitalregion RWS Rheintal Werdenberg Sarganserland,Rebstein,CH,Alte Landstrasse 106,,,0.0,925.95,0.0,0.0,0.0,0.0,925.95,hco,gruenenthal,2015,alte landstrasse 106,rebstein,spitalregion rws rheintal werdenberg sarganserland
10599,Spitalregion RWS Rheintal Werdenberg Sarganserland,Walenstadt,CH,Alte Landstrasse 106,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,mundipharma,2015,alte landstrasse 106,walenstadt,spitalregion rws rheintal werdenberg sarganserland
1318,"Spitalregion RWS, Departement Anästhesie und Intensivmedizin",Grabs,CH,Spitalstrasse 44,,,,1000.0,,,,,1000.0,hco,csl,2017,spitalstrasse 44,grabs,"spitalregion rws, departement anästhesie und intensivmedizin"
9580,Spitalreqion Fürstenland Toqqenburg (SRFT),Wattwil,CH,Steig,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,daiichi,2015,steig,wattwil,spitalreqion fürstenland toqqenburg (srft)
2786,Spitalverband Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,1500.0,,,,,,1500.0,hco,mundipharma,2017,spitalstrasse 6,herisau,spitalverband appenzell ausserrhoden
5218,Spitalverbund Appenzell,Herisau,CH,Krombach 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,2016,krombach 3,herisau,spitalverbund appenzell
3720,Spitalverbund Appenzell - Ausserrhoden,Herisau,CH,Krombach,9101,,,,,,540.0,,540.0,hco,sanofi,2017,krombach,herisau,spitalverbund appenzell - ausserrhoden
7926,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach,,,,1000.0,,,,,1000.0,hco,servier,2016,krombach,herisau,spitalverbund appenzell ausserrhoden
5314,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,,1080.0,,,,,1080.0,hco,bgp,2016,spitalstrasse 6,herisau,spitalverbund appenzell ausserrhoden
4278,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Postfach,,,,1000.0,,,,,1000.0,hco,vifor,2017,postfach,herisau,spitalverbund appenzell ausserrhoden
3003,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,2017,krombach 3,herisau,spitalverbund appenzell ausserrhoden
11468,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,servier,2015,krombach,herisau,spitalverbund appenzell ausserrhoden
10600,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,500.0,0.0,0.0,0.0,0.0,0.0,500.0,hco,mundipharma,2015,spitalstrasse 6,herisau,spitalverbund appenzell ausserrhoden
3807,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach,9101,SpitalverbundAppenzellAusserrhodenHerisau,,1000.0,,,,,1000.0,hco,servier,2017,krombach,herisau,spitalverbund appenzell ausserrhoden
6951,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,1540.0,0.0,0.0,0.0,0.0,0.0,1540.0,hco,mundipharma,2016,spitalstrasse 6,herisau,spitalverbund appenzell ausserrhoden
7517,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,,,,1080.0,,,,,1080.0,hco,pfizer,2016,krombach 3,herisau,spitalverbund appenzell ausserrhoden
914,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,9100,40516441,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,2017,krombach 3,herisau,spitalverbund appenzell ausserrhoden
10601,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2015,spitalstrasse 6,herisau,spitalverbund appenzell ausserrhoden
8417,Spitalverbund AR,Herisau,CH,Krombach 3,,,,1080.0,,,,,1080.0,hco,vifor,2016,krombach 3,herisau,spitalverbund ar
2099,Spitalverbund AR Psy. Zentrum AR,Herisau,CH,Krombach 3,,,,1080.0,,,,,1080.0,hco,lundbeck,2017,krombach 3,herisau,spitalverbund ar psy. zentrum ar
1177,Spitalverbund des Gesund. Kt. AR,Herisau,CH,Krombach 3,,,,1080.0,,,,,1080.0,hco,bristol,2017,krombach 3,herisau,spitalverbund des gesund. kt. ar
10602,Spitalzentrum,Biel/Bienne,CH,Vogelsang 84,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2015,vogelsang 84,biel bienne,spitalzentrum
6913,Spitalzentrum,Biel/Bienne,CH,Vogelsang 84,,,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,hco,mundipharma,2016,vogelsang 84,biel bienne,spitalzentrum
11820,Spitalzentrum Biel,Biel/Bienne,CH,"Spitalzentrum Biel, Vogelsang 84",2501,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,teva,2015,spitalzentrum biel vogelsang 84,biel bienne,spitalzentrum biel
1031,Spitalzentrum Biel,Biel/Bienne,CH,Im Vogelsang 84,,,,,,913.0,,,913.0,hco,biogen,2017,im vogelsang 84,biel bienne,spitalzentrum biel
1227,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,2000.0,,,,,2000.0,hco,bristol,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
9419,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,4250.0,0.0,0.0,0.0,0.0,4250.0,hco,bristol,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
4487,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,2500.0,,,,,,2500.0,hco,abbvie,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
10783,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,5500.0,549.0,1043.0,0.0,0.0,7092.0,hco,novartis,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
11726,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,5591.9,0.0,0.0,0.0,0.0,0.0,5591.9,hco,takeda,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
11164,Spitalzentrum Biel AG,Biel/bienne,CH,Im Vogelsang 84,,,0.0,0.0,241.2,1078.8,0.0,0.0,1320.0,hco,pierre,2015,im vogelsang 84,biel bienne,spitalzentrum biel ag
2490,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,,199.62,503.33,,,702.95,hco,merck,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
11077,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
11930,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,1620.0,0.0,0.0,0.0,0.0,1620.0,hco,vifor,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
5504,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,1500.0,,,,,1500.0,hco,bristol,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
7518,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,2073.0,,,,,2073.0,hco,pfizer,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
915,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,2502,40524892,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,bayer,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
1384,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,2501,,,,3000.0,,,,3000.0,hco,daiichi,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
7173,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,2000.0,301.5,257.95,,,2559.45,hco,novartis,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
8958,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,2500.0,358.72,376.0,0.0,0.0,3234.72,hco,amgen,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
9581,Spitalzentrum Biel AG,Biel/bienne,CH,Vogelsang 84,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,daiichi,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
400,Spitalzentrum Biel Ag,Biel/Bienne,CH,Vogelsang 84,,,,,389.55,287.25,,,676.8,hco,amgen,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
10373,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,0.0,202.85,802.15,0.0,0.0,1005.0,hco,merck,2015,vogelsang 84,biel bienne,spitalzentrum biel ag
3004,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,novartis,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
4741,Spitalzentrum Biel Ag,Biel/Bienne,CH,Vogelsang 84,,,,,1635.59,6025.51,,,7661.1,hco,amgen,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
523,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,2017,vogelsang 84,biel bienne,spitalzentrum biel ag
5219,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,bayer,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
8236,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,1500.0,,,,,1500.0,hco,ucb,2016,vogelsang 84,biel bienne,spitalzentrum biel ag
11300,Spitalzentrum Biel AG Medizin Onkologie,Biel/bienne,CH,Vogelsang 84,2502,,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,hco,roche,2015,vogelsang 84,biel bienne,spitalzentrum biel ag medizin onkologie
8959,Spitalzentrum Oberwallis,Brig,CH,Überlandstrasse 14,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,amgen,2015,ueberlandstrasse 14,brigada,spitalzentrum oberwallis
8106,Spitalzentrum Oberwallis,Brig,CH,Überlandstrasse 14,,,,,170.61,1261.55,,,1432.16,hco,takeda,2016,ueberlandstrasse 14,brigada,spitalzentrum oberwallis
4742,Spitalzentrum Oberwallis,Visp,CH,Pflanzettastrasse 8,,,,1200.0,,,,,1200.0,hco,amgen,2016,pflanzettastrasse 8,visp,spitalzentrum oberwallis
5695,Spitalzentrum Oberwallis,Brig,CH,Überlandstrasse 14,,,,,,,,1000.0,1000.0,hco,daiichi,2016,ueberlandstrasse 14,brigada,spitalzentrum oberwallis
9925,Spitalzentrum Vogelsang Biel,Biel/Bienne,CH,Vogelsang 84,,,0.0,2420.13,0.0,0.0,0.0,0.0,2420.13,hco,glaxosmithkline,2015,vogelsang 84,biel bienne,spitalzentrum vogelsang biel
11350,Spitex-Förderver ein Allschwil-Schönenbuch + Binningen,Allschwil,CH,Baslerstrasse 247,,,0.0,12000.0,0.0,0.0,0.0,0.0,12000.0,hco,sandoz,2015,baslerstrasse 247,allschwil,spitex-förderver ein allschwil-schönenbuch + binningen
2336,Spitäler fmi AG,Unterseen,CH,Weissenaustrasse 27,,,,700.0,,,,,722.0,hco,mepha,2017,weissenaustrasse 27,unterseen,spitäler fmi ag
5450,Spitäler FMI AG Spital,Unterseen,CH,Weissenaustrasse 27,,,,,,,600.0,,600.0,hco,bristol,2016,weissenaustrasse 27,unterseen,spitäler fmi ag spital
7511,Spitäler FMI AG Spital Interlaken,Unterseen,CH,Weissenaustrasse 27,,,,,,,2496.0,,2496.0,hco,pfizer,2016,weissenaustrasse 27,unterseen,spitäler fmi ag spital interlaken
2769,Spitäler Schaffhausen,Schaffhausen,CH,Gelssbergstrasse 81,,,2500.0,,,,,,2500.0,hco,mundipharma,2017,gelssbergstrasse 81,schaffhausen,spitäler schaffhausen
1154,Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,8208,,,,,,750.0,,750.0,hco,boehringer,2017,geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen
3000,Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,328.0,686.0,0.0,0.0,1014.0,hco,novartis,2017,geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen
10781,Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Gelssbergstrasse 81,,,0.0,300.0,1001.0,1488.1,0.0,0.0,2789.1,hco,novartis,2015,gelssbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen
1680,SPOG Schweizerische Pädiatrische Onkologie Gruppe,Bern,CH,Effingerstrasse 33,,,,3000.0,,,,,3000.0,hco,gilead,2017,effingerstrasse 33,bern,spog schweizerische pädiatrische onkologie gruppe
8418,"SPOG, Schw. Pädiatrische Onkologie Gruppe",Bern,CH,Effingerstrasse 40,,,,1500.0,,,,,1500.0,hco,vifor,2016,effingerstrasse 40,bern,"spog, schw. pädiatrische onkologie gruppe"
3969,SPOG- Schweizerische Pädiatrische Onkologie Gruppe,Bern,CH,Effingerstrasse 33,3008,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,takeda,2017,effingerstrasse 33,bern,spog- schweizerische pädiatrische onkologie gruppe
5220,SPOG-GOPS,Bern,CH,Effingerstrasse 33,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,2016,effingerstrasse 33,bern,spog-gops
7519,SPOG-GOPS Schweizerische Pädiatrische Onkologie Gruppe,Bern,CH,Effingerstrasse 33,,,,2000.0,,,,,2000.0,hco,pfizer,2016,effingerstrasse 33,bern,spog-gops schweizerische pädiatrische onkologie gruppe
2767,Sptial Thurgau,Münsterlingen,CH,Spitalcampus 1,,,1500.0,,,,,,1500.0,hco,mundipharma,2017,spitalcampus 1,muensterlingen,sptial thurgau
2405,spyglass Ventures GmbH,Pfäffikon,CH,Churerstrasse 47,,,,480.0,,,,,495.0,hco,mepha,2017,churerstrasse 47,pfaeffikon,spyglass ventures gmbh
5063,Spyra & Partners GMBH,Boll,CH,Obermoos 12,,,500.0,0.0,0.0,0.0,0.0,0.0,500.0,hco,baxter,2016,obermoos 12,boll,spyra & partners gmbh
6667,SRFT,Wil,CH,Fürstenlandstrasse 32,,,,4000.0,,,,,4000.0,hco,mepha,2016,fuerstenlandstrasse 32,wil,srft
8419,SRO AG,Langenthal,CH,St. Urbanstrasse 67,,,,1000.0,,,,,1000.0,hco,vifor,2016,sankt urbanstrasse 67,langenthal,sro ag
4743,Sro Ag Spital Langenthal,Langenthal,CH,Sankt Urbanstrasse 67,,,,,270.2,755.66,,,1025.86,hco,amgen,2016,sankt urbanstrasse 67,langenthal,sro ag spital langenthal
11727,SRO AG Spital Langenthal,Langenthal,CH,Sankt Urbanstrasse 67,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,takeda,2015,sankt urbanstrasse 67,langenthal,sro ag spital langenthal
7271,SRO AG Spital Langenthal,Langenthal,CH,St. Urbanstrasse 67,,,,1000.0,,,,,1000.0,hco,novo,2016,sankt urbanstrasse 67,langenthal,sro ag spital langenthal
3137,SRO AG Spital Langenthal,Langenthal,CH,St. Urbanstrasse 67,,,,1000.0,,,,,1000.0,hco,novo,2017,sankt urbanstrasse 67,langenthal,sro ag spital langenthal
10374,SRO AG Spital Langenthal,Langenthal,CH,St. Urbanstr. 67,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,merck,2015,sankt urbanstrasse 67,langenthal,sro ag spital langenthal
11165,SRO Regionalspital,Langenthal,CH,St. Urbanstrasse 67,,,0.0,0.0,105.0,0.0,0.0,0.0,105.0,hco,pierre,2015,sankt urbanstrasse 67,langenthal,sro regionalspital
10936,SS BP Swiss Society of Biological Psychiatry,Prilly-lausanne,CH,"CH UV, Departement of Psychiatry",,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,otsuka,2015,chemin uv departement of psychiatry,prilly-lausanne,ss bp swiss society of biological psychiatry
11728,SS BP Swiss Society of Biological Psychiatry,Basel,CH,Petersgraben 4,,,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,hco,takeda,2015,petersgraben 4,basel,ss bp swiss society of biological psychiatry
3884,SSAI-Schweizer Gesellschaft für Allergologie und Immunologie,Bern,CH,Scheibenstraße 20,,,,6750.0,,,,,6750.0,hco,shire,2017,scheibenstrasse 20,bern,ssai-schweizer gesellschaft für allergologie und immunologie
11078,SSCLP Schweizerische Gesellschaft für Konsiliar- und Liaisonpsychiatrie,Bern,CH,Postfach 686,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,pfizer,2015,postfach 686,bern,ssclp  konsiliar- und liaisonpsychiatrie
11931,SSCLP_Sté Suisse de Psychiatrie de Consultation-Liaison,Bern,CH,"Altenbergstrasse 29, Postfach 686",,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,vifor,2015,altenbergstrasse 29 postfach 686,bern,ssclp_sté suisse de psychiatrie de consultation-liaison
3363,SSCV Société Suisse de Chirurgie Viscérale,Aarau,CH,Bahnhofstrasse 55,,,0.0,2480.0,0.0,0.0,0.0,0.0,2480.0,hco,pfizer,2017,bahnhofstrasse 55,aarau,sscv société suisse de chirurgie viscérale
3912,SSDV,Bern,CH,Dalmazirain 11,,,,2400.0,,,,,2400.0,hco,stallergenes,2017,dalmazirain 11,bern,ssdv
3642,ssedp sgped Schweizerische Gesellschaft für pädiatrische Endokrinologie und Diabetologie,Baden,CH,Rütistrasse 3a,,,,6000.0,,,,,6000.0,hco,sandoz,2017,ruetistrasse 3a,baden,ssedp sgped  pädiatrische endokrinologie und diabetologie
2491,SSEDP-SGPED,Baden,CH,Rütistrasse 3a,,,,4000.0,,,,,4000.0,hco,merck,2017,ruetistrasse 3a,baden,ssedp-sgped
6786,SSEDP-SGPED,Baden,CH,Rütistrasse 3a,,,,4000.0,,,,,4000.0,hco,merck,2016,ruetistrasse 3a,baden,ssedp-sgped
1984,SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,0.0,9500.0,0.0,0.0,0.0,0.0,9500.0,hco,janssen,2017,bahnhofplatz 4,zuerich,ssh sgh sse
3138,SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,,3000.0,,,,,3000.0,hco,novo,2017,bahnhofplatz 4,zuerich,ssh sgh sse
128,SSHO Swiss Summit on Hemato-Oncology,Küssnacht a.R.,CH,c/o Mediscience GmbH,,,,10000.0,,,,,10000.0,hco,abbvie,2017,presso mediscience gmbh,kuessnacht ar,ssho swiss summit on hemato-oncology
8744,SSI Schweizerische Gesellschaft für Infektiologie,Bern,CH,IFIK,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,abbvie,2015,ifik,bern,ssi  infektiologie
129,SSI Schweizerische Gesellschaft für Infektiologie,Bern,CH,c/o IFIK,,,,13760.0,,,,,13760.0,hco,abbvie,2017,calleoffice ifik,bern,ssi  infektiologie
4488,SSI Schweizerische Gesellschaft für Infektiologie,Bern,CH,"c/o IFIK, Friedbühlstrasse 51",,,,1000.0,,,,,1000.0,hco,abbvie,2016,cob ifik friedbuehlstrasse 51,bern,ssi  infektiologie
6209,SSIPM,Montreux,CH,Avenue Des Planches 15,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,gruenenthal,2016,avenue des planches 15,montreux,ssipm
1884,SSIPM,Montreux,CH,Avenue Des Planches 15,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,gruenenthal,2017,avenue des planches 15,montreux,ssipm
9253,SSMO SSOM SGMO,Zürich,CH,Bahnhofplatz 4,,,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,hco,bayer,2015,bahnhofplatz 4,zuerich,ssmo ssom sgmo
9805,SSMO SSOM SGMO,Zürich,CH,Bahnhofplatz 4 c/o Pro Medicus GmbH,,,0.0,7560.0,0.0,0.0,0.0,0.0,7560.0,hco,gilead,2015,bahnhofplatz 4 cob pro medicus gmbh,zuerich,ssmo ssom sgmo
8504,SSORL Swiss Society of ORL Head and Neck Surgery,Basel,CH,Münsterberg 1,,,,5200.0,,,,,5200.0,hco,zambon,2016,muensterberg 1,basel,ssorl swiss society of orl head and neck surgery
6283,Ssp sgp,Fribourg,CH,Rue de l'Hôpital 15,,,0.0,2550.0,0.0,0.0,0.0,0.0,2550.0,hco,janssen,2016,rue de l'hopital 15,fribourg,ssp sgp
130,SSP SGP Swiss Society of Paediatrics,Fribourg,CH,Rue de l'Hôpital 15,,,,1350.0,,,,,1350.0,hco,abbvie,2017,rue de l'hopital 15,fribourg,ssp sgp swiss society of paediatrics
4489,SSP SGP Swiss Society of Paediatrics,Fribourg,CH,Rue de l'Hôpital 15,,,,2550.0,,,,,2550.0,hco,abbvie,2016,rue de l'hopital 15,fribourg,ssp sgp swiss society of paediatrics
8745,SSP SGP Swiss Society of Pediatrics,Fribourg,CH,Case Postale,1380,,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0,hco,abbvie,2015,case postale,fribourg,ssp sgp swiss society of pediatrics
