name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,group,main_address
Universitäts-Kinderspital Basel,Basel,CH,Spitalstrasse 33,,,10000.0,,,587.56,,,10587.56,hco,shire,32,
Universitäts-Kinderspital Zürich,Zürich,CH,Steinwiesstrasse 75,,,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0,hco,astrazeneca,38,
Universitäts-Kinderspital Zürich,Zürich,CH,Steinwiesstrasse 75,,,3000.0,4000.00,0.0,0,3500.00,0.0,10500.00,hco,novartis,38,
Universitäts-Kinderspital Zürich,Zürich,CH,"Steinwiesstrasse 75, Zürich",8032,,0.0,0.0,0.0,0.0,2250.0,0.0,2250.0,hco,roche,38,
Universitäts-Kinderspital Zürich - Eleonorenstiftung,Zürich,CH,Steinwiesstrasse 75,,,26253.0,,,,2000.0,,28253.0,hco,cls,38,
Universitäts-Kinderspital beider Basel,Basel,CH,Spitalstrasse 33,,,,3000.0,,,,,3000.0,hco,actelion,32,
Universitäts-Kinderspital beider Basel (UKBB),Basel,CH,Spitalstrasse 33,,,5940.0,0,0.0,0,0,0.0,5940,hco,pfizer,32,
Universitäts-Kinderspital beider Basel UKBB,Basel,CH,Spitalstrasse 33,,,,2500.0,,,,,2500.0,hco,vifor,32,
Universitäts-Kinderspital beider Basel UKBB,Basel,CH,Spitalstrasse 33,,,,2000.0,,,,,2000.0,hco,abbvie,32,
Universitäts-Kinderspital beider Basel UKBB,Basel,CH,Spitalstrasse 33,4056,40531686,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,bayer,32,
UniversitätsSpit al Zürich,Zürich,CH,Rämistrasse 100,,,,500.0,,,,,500.0,hco,bgp,1,
UniversitätsSpit al Zürich,Zürich,CH,Gloriastrasse 31,,,,3163.3,,,,,3163.3,hco,merck,1,
UniversitätsSpit al Zürich,Zürich,CH,Rämistr. 100,,,,27885.5,,1509.97,,,29395.47,hco,merck,1,
UniversitätsSpit al Zürich,Zürich,CH,Rämistrasse 100,,,13000.0,13620.0,13917.0,27184.0,13025.0,264.0,81011.0,hco,gilead,1,
UniversitätsSpit al Zürich,Zürich,CH,Rämistrasse 100,,7601002117135,,1390.0,1866.6,173.35,,,3429.95,hco,pierre,1,
UniversitätsSpit al Zürich,Zürich,CH,Rämistrasse 100,,,,12960.0,,,,,12960.0,hco,ucb,1,
UniversitätsSpit al Zürich - Neuroimmunologie,Zürich,CH,Frauenklinikstrasse 26,,,,4000.0,,,,,4000.0,hco,bgp,1,
UniversitätsSpit al Zürich - samo - swiss academy,Zürich,CH,Häldeliweg 4,,,1620.0,10800.0,,,,,12420.0,hco,gilead,1467,1.0
UniversitätsSpital Basel - Klinik für Medizinische Onkologie,Basel,CH,Petersgraben 4,4031,,0,0,0.0,0,4740.00,0.0,4240.00,hco,takeda,9,
UniversitätsSpital Zurich,Zürich,CH,Rämistrasse 100,8091,,0,5320.00,0.0,0,0,0.0,5320.00,hco,takeda,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,5000.0,35279,0.0,0,3364,0.0,43643,hco,pfizer,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,22000.0,6852.0,,,5250.0,,34102,hco,novo,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,65000.0,16812.78,,2130.2,3000.0,,86942.98,hco,shire,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,WCHH09507515,,33282.41,,,1625.0,,34907.41,hco,celgene,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,3000.0,24200.0,,,4568.0,138.0,31906.0,hco,abbvie,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,200.0,3000.0,0.0,0.0,0.0,0.0,3200.0,hco,zambon,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,8091,,,8410.0,,,,,8410.0,hco,leo,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,38000.0,0.0,0,1100,0.0,39100.0,hco,jansen,1,
UniversitätsSpital Zürich,Zürich,CH,Rämistrasse 100,8091,40524010,0.0,217750.0,0.0,0.0,0.0,0.0,217750.0,hco,bayer,1,
"UniversitätsSpital Zürich (USZ), Institut für Anästhesiologie",Zürich,CH,Rämistrasse 100,,,,,,,2000.0,,2000.0,hco,vifor,1,
"UniversitätsSpital Zürich (USZ), Klinik für Gastroenterologie und Hepatologie",Zürich,CH,Rämistrasse 100,,,,2160.0,,,,,2160.0,hco,vifor,1,
"UniversitätsSpital Zürich (USZ), Klinik und Poliklinik für Innere Medizin",Zürich,CH,Rämistrasse 100,,,,13500.0,,,,,13500.0,hco,vifor,1,
UniversitätsSpital Zürich - Dermatologische Klinik,Zürich,CH,Gloriastrasse 31,,,,6048.0,,,,,6048.0,hco,almirall,1,
UniversitätsSpital Zürich - Dermatologische Klinik,Zürich,CH,Gloriastrasse 31,,,,16000.0,,,,,16000,hco,eli,1,
UniversitätsSpital Zürich - European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,,26817.42,,,,,26817.42,hco,almirall,1,
UniversitätsSpital Zürich - Klinik für Hämatologie,Zürich,CH,Râmistrasse 100,8091,,0,1000.00,0.0,0,0,0.0,1000.00,hco,takeda,1,
UniversitätsSpital Zürich - Klinik für Immunologie,Zürich,CH,Gloriastrasse 23,8091,,,0,0.0,0,0,0.0,,hco,takeda,1,
UniversitätsSpital Zürich - Klinik für Immunologie Diagnostik Allergologie,Zürich,CH,"Universitätsspital Zürich, Gloriastrasse 23",,,,7500.0,,,,,7500,hco,eli,1,
UniversitätsSpital Zürich - Klinik für Neurologie,Zürich,CH,Frauenklinikstra sse 26,,,,1080.0,,,,,1080.0,hco,almirall,1,
UniversitätsSpital Zürich - Klinik und Poliklinik für Innere Medizin,Zürich,CH,Rämistrasse 100,,,,2950.0,,,,,2950,hco,eli,1,
UniversitätsSpital Zürich - Rheumaklinik und Institut für Physikalische Medizin,Zürich,CH,Gloriastrasse 25,,,,13000.0,,,,,13000,hco,eli,1,
UniversitätsSpital Zürich - Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,8091,,0,10000.00,0.0,0,0,0.0,10000.00,hco,takeda,1,
UniversitätsSpital Zürich - Zentrum für Hämatologie und Onkologie,Zürich,CH,Rämistrasse 100,8091,,0,0,1547.7,10474.38,2200.00,0.0,14222.08,hco,takeda,1,
"UniversitätsSpital Zürich, Klinik für Onkologie",Zürich,CH,Rämistrasse 100,,,,2500.0,,,,,2500,hco,teva,1,
Universitätskinderspital beider Basel UKBB,Basel,CH,Spitalstrasse 33,,,,,,,1500.0,,1500,hco,novo,32,
Universitätsklinik Balgrist,Zürich,CH,Forchstrasse 340,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,173,
Universitätsklinik Balgrist,Zürich,CH,Zürich,,,3000.0,,,,,,3000.0,hco,mundipharma,1468,1.0
Universitätsklinik Balgrist,Zürich,CH,Forchstrasse 340,,,0,5000.0,0.0,0,0,0.0,5000.00,hco,novartis,173,
Universitätsklinik Balgrist,Zürich,CH,Forchstrasse340,,,,,901.59,842.61,,,1744.2,hco,amgen,173,
Universitätsklinik Balgrist,Zürich,CH,Forchstrasse 340,,,0.0,0,0.0,0,1400,0.0,1400,hco,pfizer,173,1.0
Universitätsklinik Balgrist,Zürich,CH,Forchstrasse 340,8008,40535508,0.0,17299.0,0.0,0.0,1500.0,0.0,18799.0,hco,bayer,173,
"Universitätsklinik für Anästhesiologie & Schmerztherapie, Inselspital",Bern,CH,Freiburgstrasse,3010,,,2000.0,,,,,2000.0,hco,orion,3,
Universitätsklinik für Intensivmedizin,Bern,CH,Freiburgstrasse,3010,,,3000.0,,,,,3000.0,hco,orion,1469,1.0
Universitätsklinik für Nephrologie und Hypertonie; Inselspital Bern,Bern,CH,Freiburgstraße 8,,,,2500.0,,,,,2500.0,hco,shire,3,
Universitätsspit al Basel,Basel,CH,Spitalstrasse 21,,7601002117142,,2040.0,1750.0,,,,3790.0,hco,pierre,18,1.0
Universitätsspit al Basel,Basel,CH,Spitalstrasse 21,,,,3040.0,,,,,3040.0,hco,bgp,18,
Universitätsspit al Basel,Basel,CH,Spitalstrasse 21,,,,2771.0,6605.0,9961.0,2950.0,,22288.0,hco,gilead,18,
Universitätsspit al Basel,Basel,CH,Petersgraben 4,,,,2000.0,,,1080.0,,3080.0,hco,sandoz,9,
Universitätsspit al Basel,Basel,CH,Spitalstrasse 21,,,,14559.3,,,,,14559.3,hco,ucb,18,
Universitätsspit al Basel,Basel,CH,PETERSGRABEN 4,,,1500.0,4500.0,,,1000.0,,7000.0,hco,sandoz,9,
Universitätsspit al Basel,Basel,CH,Petersgraben 4,,,,25240.0,925.65,2776.88,10013.38,191.15,39147.06,hco,merck,9,
Universitätsspit al Basel,Basel,CH,Spitalstrasse 21,,,1000.0,2000.0,,,600.0,,3600.0,hco,sandoz,18,
Universitätsspit al Zürich,Zürich,CH,Rämistrasse 100,,,40000.0,80995.55,6697.25,30425.4,1500.0,,159618.2,hco,msd,1,
Universitätsspit al Zürich,ZÜRICH,CH,RÄMISTRASSE 100,,,,7000.0,,,,,7000.0,hco,sandoz,1,
Universitätsspital,Zürich,CH,Gloriastrasse 31,,,,853.08,,269.37,,,1122.45,hco,shire,1,
Universitätsspital,Zürich,CH,Zürich,,,20500.0,,,,,,20500.0,hco,mundipharma,1,
Universitätsspital,Basel,CH,Basel,,,24952.0,,,,,,24952.0,hco,mundipharma,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,,,1000.0,,,,,1000.0,hco,orion,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,,,,1000.0,,1000.0,hco,otsuka,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,0.0,0.0,0.0,4100.0,0.0,4100.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,60000.0,,,,,,60000.0,hco,cls,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,15343.0,14000.0,0.0,0,19630,0.0,48973.0,hco,jansen,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,zambon,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,36136.0,0.0,0.0,1512.0,0.0,37648.0,hco,glaxosmithkline,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,7500.0,0.0,0.0,925.93,0.0,8425.93,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,,,,1620.0,,1620.0,hco,vifor,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,4031,,,75500.0,,,2650.0,,78150.0,hco,boehringer,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,2500.0,370.13,3586.46,4125.0,0.0,10581.59,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,0.0,,,600.0,,600,hco,teva,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,13882.0,,,,,13882.0,hco,vifor,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,WCHH02261648,15700.0,8750.0,,,3500.0,,27950.0,hco,celgene,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,19550.0,0.0,0.0,0.0,0.0,19550.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,0.0,0.0,0.0,19250.0,0.0,19250.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,,0,,792.28,,0,0.0,,hco,takeda,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,383750.00,35260.00,1470.0,3010.42,70443.99,3703.07,497637.48,hco,novartis,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,679.8,11990.0,1223.0,1670.0,6050.0,114.0,21726.8,hco,astellas,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,54900.0,1685.33,6702.07,10750.0,237.0,74274.4,hco,amgen,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,9687.0,,,16444.0,178.0,26309,hco,biogen,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,0.0,1500.0,0.0,0.0,3000.0,0.0,4500.0,hco,astrazeneca,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,20170.0,0.0,0.0,0.0,0.0,0.0,20170.0,hco,baxter,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,40000.0,52334,412.0,433,22544,0.0,115723,hco,pfizer,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,10000.0,,,,,10000,hco,mepha,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,14200.0,,592.6,1200.0,,15992.6,hco,menarini,9,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,5100.0,,,,,5100,hco,eli,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,22000.0,,,12385.0,,34385,hco,eli,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,2500.0,,,,,2500,hco,mepha,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,50000.0,25450.0,1112.0,1728.0,15400.0,,93690.0,hco,abbvie,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,0.0,,,1295.0,,1295,hco,mepha,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,40536433,0.0,352628.89,3336.05,14573.4,31474.64,1038.11,403051.09,hco,bayer,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,,,11000.0,,,1250.0,,12250.0,hco,leo,18,
Universitätsspital Basel,Basel,CH,Petersgraben 4,,,,,366.67,719.03,4500.0,1214.19,6799.89,hco,future,9,
Universitätsspital Basel,Basel,CH,"Petersgraben 4, Basel",4031,,0.0,39540.0,5254.3,16289.04,86711.0,28001.15,175795.49,hco,roche,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,23500.0,2000.0,,,,,25500.0,hco,actelion,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,UniversitätsspitalBasel,,15300.0,,,,,15300,hco,servier,18,
Universitätsspital Basel,Basel,CH,Klingelbergstrasse 23,4031,,30000.0,,65000.0,,,,95000.0,hco,daiichi,1470,1.0
Universitätsspital Basel,Basel,CH,Petersgraben 4,4031,,,70166.0,,,34354.0,3000.0,107520.0,hco,sanofi,9,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,,6871.0,,,1500.0,,8371,hco,ferring,18,
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,,,0.0,5100.0,0.0,0.0,0.0,0.0,5100.0,hco,gruenenthal,18,
Universitätsspital Basel - Dermatologische Poliklinik,Basel,CH,Petersgraben 4,,,,6480.0,,,,,6480.0,hco,almirall,9,
Universitätsspital Basel - Fonds / Drittmittel,Basel,CH,Hebelstrasse 36,4031,UniversitätsspitalBaselFondsDrittmittelBasel,,,,,1200.0,,1200,hco,servier,227,
Universitätsspital Basel - Gastroenterologie und Hepatologie,Basel,CH,Petersgraben 4,4031,,0,0,0.0,0,2800.0,0.0,2800.00,hco,takeda,9,
Universitätsspital Basel - Neurologische Poliklinik,Basel,CH,Petersgraben 4,,,,1080.0,,,,,1080.0,hco,almirall,9,
Universitätsspital Basel / Spezialkliniken Dermatologie,Basel,CH,Petersgraben 4,,Universitatsspital_Bas el_Spezialkliniken_Der matologie,,6000.0,,,,,6000.0,hco,galderma,9,
Universitätsspital Basel Augenklinik,Basel,CH,Mittlerstrasse 91Basel,4031,,,1500.0,,,,,1500.0,hco,allergan,319,
Universitätsspital Basel Fonds,Basel,CH,Hebelstrasse 36,,,260000.0,4200.0,,,7000.0,,271200,hco,novo,227,1.0
Universitätsspital Basel Medizin Neurologie,Basel,CH,Petersgraben 4,4031,,,,,,1500.0,,1500.0,hco,boehringer,9,
Universitätsspital Basel Medizin Onkologie,Basel,CH,Petersgraben 4,4031,,,3000.0,,,1150.0,,4150.0,hco,boehringer,9,
Universitätsspital Basel MedizinPneumologie,Basel,CH,Petersgraben 4,4031,,,4000.0,,,1500.0,,5500.0,hco,boehringer,9,
Universitätsspital Basel Neurologische Klinik,Basel,CH,Petersgraben 4Basel,4031,,,3000.0,,,,,3000.0,hco,allergan,9,
"Universitätsspital Basel, Frauenklinik",Basel,CH,Spitalstrasse 21,,,,2700.0,,,,,2700.0,hco,vifor,18,
"Universitätsspital Basel, Klinik für Innere Medizin",Basel,CH,Petersgraben 4,,,,2160.0,,,,,2160.0,hco,vifor,9,
"Universitätsspital Basel, Neurologische Klinikund Poliklinik",Basel,CH,Petersgraben 4,,,,2000.0,,,,,2000,hco,teva,9,
"Universitätsspital Basel, Onkologie",Basel,CH,Petersgraben 4,,,,1500.0,,,,,1500,hco,teva,9,
"Universitätsspital Basel, Onkologie",Basel,CH,Petersgraben 4,,,,1500.0,,,,,1500,hco,teva,9,
Universitätsspital Basel/Onkologie,Basel,CH,Petersgraben 4,4031,,,1000.0,,,1620.0,,2620.0,hco,eisei,9,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,376000.00,84670.00,666.67,640.00,33715.00,0.0,495691.67,hco,novartis,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,8091,,50814.29,16500.0,,,,,67314.29,hco,boehringer,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,,3500.0,,,,,3500.0,hco,meda,1,
Universitätsspital Zürich,Zürich,CH,Frauenklinikstrasse 26,,,,0.0,,,350.0,,350,hco,teva,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,1085.2,0.0,0.0,0.0,0.0,1085.2,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,10000.0,86627.27,3335.95,17907.16,,,117870.38,hco,amgen,1,
Universitätsspital Zürich,Zürich,CH,Gloriastr. 19,8091,,,1000.0,,,,,1000.0,hco,orion,1,
Universitätsspital Zürich,Zürich,CH,"Culmannstrasse 8, Zürich",8091,,15000.0,42500.0,0.0,0.0,2500.0,0.0,60000.0,hco,roche,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,9000.0,,,,,,9000.0,hco,future,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,20000.0,5000.0,,,,,25000.0,hco,actelion,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,6000.0,72840.0,5359.2,9328.2,0.0,1138.9,94666.2,hco,astellas,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistr. 100,8091,,,10000.0,,,,,10000.0,hco,orion,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,20000.0,17647.2,0.0,0.0,0.0,0.0,37647.2,hco,glaxosmithkline,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,hco,baxter,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,0.0,0.0,0.0,2250.0,0.0,2250.0,hco,astrazeneca,1,
Universitätsspital Zürich,Zürich,CH,Rämistrasse 100,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hco,astrazeneca,1,
Universitätsspital Zürich (USZ) Klinik für Immunologie,Zürich,CH,Gloriastr. 23,,,,,,,1000.0,,1000.0,hco,shire,1,
"Universitätsspital Zürich (USZ), Cancer Center Zürich",Zürich,CH,Rämistrasse 100,,,,1080.0,,,,,1080.0,hco,vifor,1,
Universitätsspital Zürich / Dermatologische Klinik,Zürich,CH,Gloriastrasse 31,,Universitatsspital_Zuri ch_Dermatologische_ Klinik,,1500.0,,,500.0,,2000.0,hco,galderma,1,
Universitätsspital Zürich / Intensivstationen,Zürich,CH,Rämistrasse 100,,Universitatsspital_Zuri ch_Intensivstationen,,500.0,,,,,500.0,hco,galderma,1,
Universitätsspital Zürich Augenklinik,Zürich,CH,Frauenklinikstrasse 24Zürich,8091,,,4000.0,,,,,4000.0,hco,allergan,1,
Universitätsspital Zürich Cancer Center ZH,Zürich,CH,Rämistrasse 100,,,0.0,13000.0,0.0,0.0,0.0,0.0,13000.0,hco,astrazeneca,1,
Universitätsspital Zürich Klinik für Neurologie,Zürich,CH,Rämistrasse 100Zürich,8091,,,12000.0,,,,,12000.0,hco,allergan,1,
Universitätsspital Zürich Klinik und Poliklinik für Innere Medizin,Zürich,CH,Rämistrasse 100,,,,2000.0,,,,,2000.0,hco,menarini,1,
Universitätsspital Zürich Stiftung Bruno Block,Zürich,CH,Gloriastrasse 31Zürich,8091,,,2880.0,,,,,2880.0,hco,allergan,1,
"Universitätsspital Zürich, Dermatologische Klinik",Zürich,CH,Rämistrasse 100,,7601002013802,,38000.0,,,,,38000.0,hco,galderma,1,
"Universitätsspital Zürich, Institut für Anästhesiologie",Zürich,CH,Rämistrasse 100,,,,24394.0,,,,,24394.0,hco,cls,1,
"Universitätsspital Zürich, Klinik für Gynäkologie",Zürich,CH,Frauenklinikstrasse 10,,,,3214.0,,,,,3214.0,hco,vifor,1,
"Universitätsspital Zürich, Klinik für Hämatologie",Zürich,CH,Rämistrasse 100,,,16000.0,,,,,,16000.0,hco,cls,1,
"Universitätsspital Zürich, Klinik für Neurologie",Zürich,CH,Frauenklinikstrasse 26,,,,1000.0,,,,,1000.0,hco,cls,1,
"Universitätsspital Zürich, Klinik für Rheumatologie",Zürich,CH,Gloriastrasse 25,,,,5000.0,,,,,5000.0,hco,menarini,1,
"Universitätsspital Zürich, Klinik für Traumatologie",Zürich,CH,Rämistrasse 100,,,,2000.0,,,,,2000.0,hco,cls,1,
Université d'éte d'électroencéphalographie,Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,glaxosmithkline,6,
Université d'été,Genève,CH,Rue Gabrielle-Perret -Gentil 4,,,,3000.0,,,,,3000.0,hco,ucb,6,
Université de Fribourg,Fribourg,CH,Avenue de l'Europe 20,,,,,,,200.0,,200.0,hco,vifor,1471,1.0
Université de Genève,Genève,CH,Centre comptable Uni 2,1211,,,2500.0,,,,,2610,hco,mepha,537,1.0
Université de Genève,Genève,CH,Rue Général-Dufour 24,,,0.0,2851.0,0.0,0,0,0.0,2851.0,hco,jansen,320,1.0
Université de Genève,Genève,CH,Rue Général-Dufour 24,,,,2000.0,,,,,2000.0,hco,bgp,320,
Université de Genève,Genève,CH,Centre comptable Uni 2,,,,1500.0,,,,,1500.0,hco,bgp,537,
Université de Genève,Genève,CH,Rue Général-Dufour 24,1204,,0,3000.0,0.0,0,0,0.0,3000.00,hco,takeda,320,
Université de Genève - Centre facultaire du Diabète,Genève,CH,"Bâtiment 90, Rue Michel-Servet 1",,,,1000.0,,,,,1000,hco,eli,1472,1.0
Université de Genève Faculté de Médecine,Genève,CH,Rue Michel-Servet 1,,,31000.0,,,,,,31000,hco,novo,1473,1.0
"Université de Genève, Faculté de Médecine, Dépt. universitaire de psychiatrie",Genève,CH,rue de Lausanne 20 bis,,,,2000.0,,,,,2000.0,hco,vifor,1474,1.0
Université de Lausanne,Lausanne,CH,Rue Du Bugnon 27,,WCHH07707971,,1111.11,,,,,1111.11,hco,celgene,1475,1.0
Universtitätsspital Basel Medizinische Poliklinik,Basel,CH,Petersgraben 4,,,,,,2203.91,,,2203.91,hco,shire,9,
Uroclinic Wetzikon,Wetzikon ZH,CH,Kirchgasse 4,,,0.0,2500.0,0.0,0,0,0.0,2500.0,hco,jansen,1476,1.0
Urozentrum Beo,Spiez,CH,Schoneggstrasse 21,3700,40531564,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hco,bayer,1477,1.0
VBA Vereinigung Bernischer Anästhesiologen,Bern,CH,c/o Dr. med Rafael Knüsel,,,,1000.0,,,,,1000.0,hco,abbvie,1478,1.0
VBHK,Bern,CH,Effingerstrasse 2,,,,4950.0,,,,,4950.0,hco,bgp,42,
VBHK,Bern,CH,Effingerstrasse 2,,,,1500.0,,,,,1500.0,hco,meda,42,
VBHK Verein Berner Haus- und Kinderärzte,Bern,CH,Effingerstrasse 2,,,0.0,2000,0.0,0,0,0.0,2000,hco,pfizer,42,
VBHK Verein Berner Haus- und Kinderärztinnen,Bern,CH,Effingerstrasse 2,,,,2475.0,,,,,2475.0,hco,menarini,42,
VBKH - Verein Berner Haus-und Kinderärztinnen,Bern,CH,Effingerstr. 2,,,,1533.6,,,,,1533.6,hco,vifor,42,
VEREIN GASTROENTEROLOGI E ZÜRICH VGZ,Uster,CH,Poststrasse 2,,,,3250.0,,,,,3250.0,hco,gilead,538,1.0
VGZ Verein Gastroenterologie Zürich,Zürich,CH,Seestrasse 60,,,,3500.0,,,,,3500.0,hco,abbvie,229,1.0
VPLU - Vereinigung der PsychiaterInnen des Kantons Luzern,Luzern,CH,Mühlenplatz 8,,,,1250.0,,,,,1250.0,hco,vifor,539,1.0
VZAG Vereinigung ZentralschweizerÄrztegesellschaften,Luzern,CH,Schwanenplatz 7,,,,11000.0,,,,,11000,hco,mepha,1479,1.0
VZI Vereinigung der Zürcher Internisten VZI,Zürich,CH,Franklinstrasse 1,,,,3800.0,,,,,3800.0,hco,menarini,1480,1.0
"VZI""Vereinigung Allgemeiner uns Spezialisierter Internistinnen und Internisten Zürich""",Zwillikon,CH,Haldenrain 18,8909,,,2000.0,,,,,2100,hco,mepha,321,1.0
VZK Vereinigung Zürcher Kinderärzte,Zürich,CH,Breitingerstrasse 13,,,0.0,1000,0.0,0,0,0.0,1000,hco,pfizer,540,1.0
Verband Schweizer Assistenz- und Oberärzt/Innen,Bern,CH,Bern,,,9000.0,,,,,,9000.0,hco,mundipharma,1481,1.0
Verband Stadtzürcher Apotheken,Zürich,CH,Rotbuchstrasse 83,,,,800.0,,,,,800.0,hco,sandoz,1482,1.0
Verein Aerzte Thalwil,Thalwil,CH,Alte Landstrasse 130,,,,2500.0,,,,,2500.0,hco,vifor,1483,1.0
Verein Berner Haus- und Kinderärztinnen (VBHK),Bern,CH,Effingerstrasse 2,,,0.0,3533.6,0.0,0.0,0.0,0.0,3533.6,hco,glaxosmithkline,42,
Verein Berner Haus-und Kinderärzte/innen (VBHK),Bern,CH,Effingerstrasse 2,,,0,2475.00,0.0,0,0,0.0,2475.00,hco,novartis,42,
Verein DIAfit,Baden,CH,Rütistrasse 3a,,,15000.0,,,,,,15000,hco,novo,541,1.0
