name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,r_location,r_address,r_name,group,main_address
Zürcher Dermatologen Gesellschaft,Kloten,CH,Marktgasse 3,,,,1000.0,,,,,1000.0,hco,menarini,2016,marktgasse 3,kloten,zürcher dermatologen gesellschaft,29,,,1089,
Zürcher Dermatologen Gesellschaft,Kloten,CH,Marktgasse 3,,,1000.0,,,,,,1000.0,hco,pfizer,2016,marktgasse 3,kloten,zürcher dermatologen gesellschaft,29,,,1089,1.0
Zürcher Dermatologen Gesellschaft,Uster,CH,Oberlandstrasse 100,,Zurcher_Dermatologe n_Gesellschaft,,2000.0,,,,,2000.0,hco,galderma,2017,oberlandstrasse 100,uster,zürcher dermatologen gesellschaft,46,,,325,
Zürcher Dermatologen Gesellschaft,Zürich,CH,Marktgasse 3,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,2017,marktgasse 3,zuerich,zürcher dermatologen gesellschaft,27,,,2416,1.0
Zürcher Gesellschaft f. Kardiologie ZGK,Zürich,CH,Seestrasse 220,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,novartis,2017,seestrasse 220,zuerich,zürcher gesellschaft f. kardiologie zgk,27,,,1090,1.0
Zürcher Gesellschaft f. Kardiologie ZGK c/o    Christine Attenhofer Klinik im Park AG,Zürich,CH,Seestrasse 220,,,,4000.0,,,,,4000.0,hco,novartis,2016,seestrasse 220,zuerich,zürcher gesellschaft f. kardiologie zgk ,27,,,1090,
Zürcher Gesellschaft für Kardiologie (ZGK),Zürich,CH,Birmensdorferstrasse 467,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,2017,birmensdorferstrasse 467,zuerich,zürcher gesellschaft für kardiologie (zgk),27,,,296,
Zürcher Gesellschaft für Kardiologie (ZGK),Zürich,CH,Birmensdorferstrasse 467,,,,4000.0,,,,,4000.0,hco,astrazeneca,2016,birmensdorferstrasse 467,zuerich,zürcher gesellschaft für kardiologie (zgk),27,,,296,
Zürcher Gesellschaft für Kardiologie ZGK,Zürich,CH,Birmensdorferstrasse 467,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,2017,birmensdorferstrasse 467,zuerich,zürcher gesellschaft für kardiologie zgk,27,,,296,1.0
Zürcher Gesellschaft für Kardiologie ZGK,Zürich,CH,Birmensdorferstrasse 467Zürich,8055,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2015,birmensdorferstrasse 467zuerich,zuerich,zürcher gesellschaft für kardiologie zgk,27,,,296,
Zürcher Gesellschaft für Kardiologie ZGK,Zürich,CH,Birmensdorferstrasse 467,,,,3000.0,,,,,3000.0,hco,pfizer,2016,birmensdorferstrasse 467,zuerich,zürcher gesellschaft für kardiologie zgk,27,,,296,
Zürcher Gesellschaft für Kardiologie ZGK,Zürich,CH,Birmensdorferstrasse 467,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,pfizer,2015,birmensdorferstrasse 467,zuerich,zürcher gesellschaft für kardiologie zgk,27,,,296,
Zürcher Gesundheitsnetz ZGN,Winterthur,CH,"c/o Hawadoc, Garnmarkt 1",,,5000.0,,,,,,5000.0,hco,menarini,2016,coost hawadoc garnmarkt 1,winterthur,zürcher gesundheitsnetz zgn,22,,,324,
Zürcher Gesundheitsnetz ZGN,Zürich,CH,Birmensdorferstrasse 467,,,5000.0,,,,,,5800.0,hco,menarini,2017,birmensdorferstrasse 467,zuerich,zürcher gesundheitsnetz zgn,27,,,714,
Zürcher Gesundheitsnetz ZGNc/o hawadoc AG,Winterthur,CH,Garnmarkt 1,,,,5000.0,,,,,5000.0,hco,daiichi,2016,garnmarkt 1,winterthur,zürcher gesundheitsnetz zgn,22,,,324,
Zürcher Gesundheitsnetz ZGN,Zürich,CH,Birmensdorferstrasse 467,,,5000.0,,,,,,5000.0,hco,mundipharma,2017,birmensdorferstrasse 467,zuerich,zürcher gesundheitsnetz zgn,27,,,714,
Zürcher Gesundheitsnetz ZGN,Winterthur,CH,Garnmarkt 1,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,2016,garnmarkt 1,winterthur,zürcher gesundheitsnetz zgn,22,,,324,
Zürcher Gesundheitsnetz ZGN,Winterthur,CH,Garnmarkt 1,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,2015,garnmarkt 1,winterthur,zürcher gesundheitsnetz zgn,22,,,324,
Zürcher Gesundheitsnetz ZGN,Winterthur,CH,Gammarkt 1,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,daiichi,2015,gammarkt 1,winterthur,zürcher gesundheitsnetz zgn,22,,,324,
Zürcher Psychotraumatologie Tagung,Zürich,CH,Culmannstrasse 8,,,,3000.0,,,,,3000.0,hco,lundbeck,2017,culmannstrasse 8,zuerich,zürcher psychotraumatologie tagung,27,,,1091,1.0
Zürcher Psychotraumatologie_Tagung,Zürich,CH,Culmannstrasse 8,,,,3500.0,,,,,3500.0,hco,lundbeck,2016,culmannstrasse 8,zuerich,zürcher psychotraumatologie_tagung,27,,,1091,
Zürcher Reha Zentrum Wald,Wald,CH,Faltigbergstrasse 7,,,750.0,,,,,,750.0,hco,actelion,2016,faltigbergstrasse 7,wald,zürcher reha zentrum wald,17,,,538,
Zürcher Rehazentrum Davos,DAVOS PLATZ,CH,Klinikstrasse 6,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,2016,klinikstrasse 6,davos platz,zürcher rehazentrum davos,32,,,2417,1.0
Zürcher Rehazentrum Wald,WALD,CH,Faltigbergstrasse 7,,,0.0,0.0,0.0,0.0,648.0,0.0,648.0,hco,glaxosmithkline,2016,faltigbergstrasse 7,wald,zürcher rehazentrum wald,17,,,538,
Zürcher RehaZentrum Wald,Wald ZH,CH,Faltigbergstrasse 7,8636,ZürcherRehaZentrumWald,,750.0,,,,,750.0,hco,servier,2017,faltigbergstrasse 7,wald zh,zürcher rehazentrum wald,13,,,538,
Zürcher RehaZentrum Wald,Wald,CH,Faltigbergstrasse 7,,,,1000.0,,,240.0,,1240.0,hco,novo,2017,faltigbergstrasse 7,wald,zürcher rehazentrum wald,17,,,538,1.0
ZÜRCHER SCHMERZKONFERENZ,Zürich,CH,WITELLIKERstrasse 40,,,2000.0,,,,,,2000.0,hco,sandoz,2016,witellikerstrasse 40,zuerich,zürcher schmerzkonferenz,27,,,1092,1.0
Zürcher Schmerzkonferenz,Zürich,CH,WITELLIKERstrasse 40,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2015,witellikerstrasse 40,zuerich,zürcher schmerzkonferenz,27,,,1092,
Zürcher Ärzte Gemeinschaft AG,Zürich,CH,,,,5000.0,,,,,,5000.0,hco,mundipharma,2017,,zuerich,zürcher ärzte gemeinschaft ag,27,,,715,1.0
Zürich Academy of Internal Medlcine,Zürich,CH,c/o Prof. Dr. iur. Urs Saxer Grossmünsterplatz,,,0.0,6450.0,0.0,0.0,0.0,0.0,6450.0,hco,takeda,2015,cob professor doktor iur urs saxer grossmuensterplatz,zuerich,zürich academy of internal medlcine,27,,,277,
Zürich Heart House,Zürich,CH,Moussonstrasse 4,,,10000.0,10000.0,,,,,20000.0,hco,actelion,2017,moussonstrasse 4,zuerich,zürich heart house,27,,,36,
Zürich Triemli Stadtspital,Zürich,CH,Birmensdorferstrasse 497,,,,4500.0,,,,,4500.0,hco,shire,2017,birmensdorferstrasse 497,zuerich,zürich triemli stadtspital,27,,,1,
Ärtzenetzwerk Igomed,Thun,CH,Goldwilstrasse 36A,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bgp,2015,goldwilstrasse 36a,thun,ärtzenetzwerk igomed,33,,,119,
Ärtztenetzwerk DOXnet.ch Bern Nord/West,Bremgarten,CH,Aeschenbrunnmattstrasse 9,,,,,,,1000.0,,1000.0,hco,galderma,2016,aeschenbrunnmattstrasse 9,bremgarten,ärtztenetzwerk doxnet.ch bern nord/west,22,,,135,
Ärzte & Physio am Platz Am Platz 8 Bad Ragaz,Bad Ragaz,CH,"Am Platz 8, Bad Ragaz",7310,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,roche,2015,am platz 8 bad ragaz,bad ragaz,ärzte & physio am platz am platz 8 bad ragaz,24,,,2418,1.0
Ärzte am Rhein AG,Eschenz,CH,Mettlenstrasse 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,glaxosmithkline,2015,mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,
Ärzte am Rhein AG,Eschenz,CH,Mettlenstrasse 1,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,servier,2015,mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,
Ärzte am Rhein AG,Eschenz,CH,Mettlenstrasse 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,2015,mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,
Ärzte am Rhein AG,Eschenz,CH,Mettlenstrasse 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,gruenenthal,2015,mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,
Ärzte am Rhein AG,Eschenz,CH,Mettlenstrasse 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,pfizer,2015,mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,1.0
Ärzte am Rhein AG,Eschenz,CH,Ärzte am Rhein AG Mettlenstrasse 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,msd,2015,aerzte am rhein ag mettlenstrasse 1,eschenz,ärzte am rhein ag,27,,,282,
Ärzte mit Patientenapotheke (APA),St. Gallen,CH,Kolumbanstrasse 2,,,0.0,0.0,0.0,0.0,400.0,0.0,400.0,hco,astrazeneca,2017,kolumbanstrasse 2,saint gallen,ärzte mit patientenapotheke (apa),40,,,188,
Ärzte mit Patientenapotheke (APA),St. Gallen,CH,Kolumbanstrasse 2,,,,,,,400.0,,400.0,hco,astrazeneca,2016,kolumbanstrasse 2,saint gallen,ärzte mit patientenapotheke (apa),40,,,188,
Ärzte Netzwerk Grauholz,Zollikofen,CH,Lüfternweg 1,3052,,,,,,864.0,,864.0,hco,sanofi,2017,luefternweg 1,zollikofen,ärzte netzwerk grauholz,22,,,384,1.0
Ärzte Netzwerk Grauholz,Urtene- Schoenbuehl,CH,Solothurnstr. 43,3322,,,,,,864.0,,864.0,hco,sanofi,2017,solothurnstrasse 43,urtene schoenbuehl,ärzte netzwerk grauholz,31,,,121,1.0
Ärzte Thalwil,Thalwil,CH,Rudishaldenstrasse 1,,,,1000.0,,,,,1000.0,hco,bgp,2017,rudishaldenstrasse 1,thalwil,ärzte thalwil,13,,,383,
Ärzte Thalwil,Thalwil,CH,Rudishaldenstrasse 1,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,pfizer,2017,rudishaldenstrasse 1,thalwil,ärzte thalwil,13,,,383,
Ärzte Thalwil,Thalwil,CH,Rudishaldenstrasse 1,,,,2000.0,,,,,2000.0,hco,pfizer,2016,rudishaldenstrasse 1,thalwil,ärzte thalwil,13,,,383,
Ärzte-Gesellschaft des Kantons Zug,Neuheim,CH,Im Blatt Bl,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,novartis,2015,im blatt bl,neuheim,ärzte-gesellschaft des kantons zug,27,,,718,
Ärzte-Gesellschaft des Kantons Zug,Neuheim,CH,Im Blatt B1,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,abbvie,2015,im blatt b1,neuheim,ärzte-gesellschaft des kantons zug,27,,,718,1.0
Ärzte-Gesellschaft des Kantons Zug,Zug,CH,Gubelstrasse  17,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bgp,2015,gubelstrasse 17,zug,ärzte-gesellschaft des kantons zug,18,,,2419,1.0
Ärzte-Netzwerk Berner Oberland beodocs,Interlaken,CH,Kammistrasse 5,,,,3000.0,,,,,3000.0,hco,novo,2017,kammistrasse 5,interlaken,ärzte-netzwerk berner oberland beodocs,33,,,286,1.0
Ärzteforum Davos,Davos Platz,CH,Talstrassse 41,,,,3750.0,,,,,3750.0,hco,astrazeneca,2016,talstrassse 41,davos platz,ärzteforum davos,32,,,2420,1.0
Ärztegesellschaf t des Kantons Luzern,Luzern,CH,Schwanenplatz 7,,,,3500.0,,,,,3500.0,hco,novartis,2016,schwanenplatz 7,luzern,ärztegesellschaf t des kantons luzern,43,,,132,
Ärztegesellschaf t des Kantons Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,novartis,2015,schwanenplatz 7,luzern,ärztegesellschaf t des kantons luzern,43,,,132,
Ärztegesellschaft d. Kantons Luzern Sektion Gäu,Luzern,CH,Schwanenplatz 7,,,,1000.0,,,,,1000.0,hco,novo,2017,schwanenplatz 7,luzern,ärztegesellschaft d. kantons luzern sektion gäu,43,,,132,
Ärztegesellschaft d. Kantons Zug,Neuheim,CH,"Im Blatt B1, Neuheim",,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,2015,im blatt b1 neuheim,neuheim,ärztegesellschaft d. kantons zug,27,,,718,
Ärztegesellschaft des Kantons Bern,Bern,CH,Postgasse 19,,,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,novartis,2017,postgasse 19,bern,ärztegesellschaft des kantons bern,17,,,283,
Ärztegesellschaft des Kantons Bern,Bern,CH,Postgasse 19,,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,astrazeneca,2017,postgasse 19,bern,ärztegesellschaft des kantons bern,17,,,283,
Ärztegesellschaft des Kantons Bern,Bern,CH,Postgasse 19,3011,,,5000.0,,,,,5000.0,hco,boehringer,2017,postgasse 19,bern,ärztegesellschaft des kantons bern,17,,,283,
Ärztegesellschaft des Kantons Bern,Bern,CH,Postgasse 19,3000,,,10800.0,,,,,10800.0,hco,sanofi,2017,postgasse 19,bern,ärztegesellschaft des kantons bern,17,,,283,
Ärztegesellschaft des Kantons Luzern,Luzern,CH,Schwanenplatz 7,6004,40665419,0.0,1080.0,0.0,0.0,0.0,0.0,1080.0,hco,bayer,2017,schwanenplatz 7,luzern,ärztegesellschaft des kantons luzern,43,,,132,
Ärztegesellschaft des Kantons Luzern,LUZERN,CH,Schanenplatz 7,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,2016,schanenplatz 7,luzern,ärztegesellschaft des kantons luzern,43,,,132,
Ärztegesellschaft des Kantons Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2017,schwanenplatz 7,luzern,ärztegesellschaft des kantons luzern,43,,,132,
Ärztegesellschaft des Kantons Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,novartis,2017,schwanenplatz 7,luzern,ärztegesellschaft des kantons luzern,43,,,132,
Ärztegesellschaft des Kantons Luzern - Sektion Gäu,Wohlhusen,CH,Schwanenplatz 7,,,,1000.0,0.0,0.0,0.0,0.0,0.0,hco,roche,2016,schwanenplatz 7,wohlhusen,ärztegesellschaft des kantons luzern - sektion gäu,47,,,250,
Ärztegesellschaft Gäu,Wolhusen,CH,Wolhusen,6110,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,2015,wolhusen,wolhusen,ärztegesellschaft gäu,50,,,250,
Ärztegesellschaft Gäu,Wolhusen,CH,,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bgp,2015,,wolhusen,ärztegesellschaft gäu,50,,,250,
Ärztegesellschaft Gäu,Sursee,CH,Spitalstr. 16a,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pierre,2015,spitalstrasse 16a,sursee,ärztegesellschaft gäu,43,,,330,
Ärztegesellschaft Gäu,Wolhusen,CH,Spitalstrase 3,,,,1000.0,,,,,1000.0,hco,lundbeck,2017,spitalstrase 3,wolhusen,ärztegesellschaft gäu,50,,,250,1.0
Ärztegesellschaft Gäu,Wolhusen,CH,Wolhusen,,,,1000.0,,,,,1000.0,hco,lundbeck,2016,wolhusen,wolhusen,ärztegesellschaft gäu,50,,,250,
Ärztegesellschaft Gäu,Wolhusen,CH,,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,2017,,wolhusen,ärztegesellschaft gäu,50,,,250,
Ärztegesellschaft Gäu c/o Luzerner Kantonsspital Sursee,Sursee,CH,Spitalstrasse 16a,,,,1000.0,,,,,1000.0,hco,menarini,2016,spitalstrasse 16a,sursee,ärztegesellschaft gäu ,43,,,330,
Ärztegesellschaft Gäu c/o ÄrztegesellschaftKanton Luzern,Luzern,CH,Schwanenplatz 7,6004,,,1000.0,,,,,1000.0,hco,boehringer,2017,schwanenplatz 7,luzern,ärztegesellschaft gäu ,43,,,132,
Ärztegesellschaft Gäu / Entlebuch des Kantons Luzern,Wolhusen,CH,,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,servier,2015,,wolhusen,ärztegesellschaft gäu / entlebuch des kantons luzern,50,,,250,
Ärztegesellschaft Luzern,Luzern,CH,Schwanenplatz 7,,,,2000.0,,,,,2000.0,hco,pfizer,2016,schwanenplatz 7,luzern,ärztegesellschaft luzern,43,,,132,
Ärztegesellschaft Luzern,Luzern,CH,Schwanenplatz 7,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,pfizer,2015,schwanenplatz 7,luzern,ärztegesellschaft luzern,43,,,132,
Ärztegesellschaft Sektion Gäu,Sursee,CH,Wilemattstrasse 10,,,1000.0,,,,,,1000.0,hco,mundipharma,2017,wilemattstrasse 10,sursee,ärztegesellschaft sektion gäu,43,,,2421,1.0
Ärztegesellschaft Thurgau,Frauenfeld,CH,Zeughausstrasse 16,,,,2200.0,,,,,2200.0,hco,astrazeneca,2016,zeughausstrasse 16,frauenfeld,ärztegesellschaft thurgau,44,,,459,
Ärztehaus Fluntern - Praxis  Halama Marcel,Zürich,CH,Zürichbergstrasse 70,,,0.0,0.0,350.0,0.0,0.0,0.0,350.0,hco,gilead,2015,zuerichbergstrasse 70,zuerich,ärztehaus fluntern - praxis  halama marcel,27,,,2422,1.0
Ärztehaus-Allsch wil,Allschwil,CH,Brennerstrasse 12,,,,,,160.87,,,160.87,hco,pierre,2017,brennerstrasse 12,allschwil,ärztehaus-allsch wil,24,,,2423,1.0
Ärztekongress,Arosa,CH,,,,,1620.0,,,,,1620.0,hco,almirall,2016,,arosa,ärztekongress,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,7050,,,2340.0,,,,,2340.0,hco,boehringer,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,0.0,5054.0,0.0,0.0,0.0,0.0,5054.0,hco,pfizer,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,1.0
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,2340.0,,,,,2340.0,hco,msd,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Sekretariat,,,,5850.0,,,,,5850.0,hco,servier,2016,sekretariat,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Sekretariat,,,0.0,5850.0,0.0,0.0,0.0,0.0,5850.0,hco,servier,2015,sekretariat,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,2527.2,,,,,2527.2,hco,vifor,2016,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Sekretariat,7050,ÄrztekongressArosa,,5850.0,,,,,5850.0,hco,servier,2017,sekretariat,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,,,,0.0,3510.0,0.0,0.0,0.0,0.0,3510.0,hco,bayer,2015,,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,23000.0,,,,,23000.0,hco,mepha,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,10109.0,,,,,10109.0,hco,pfizer,2016,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,2527.2,,,,,2527.2,hco,vifor,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,0.0,2527.2,0.0,0.0,0.0,0.0,2527.2,hco,glaxosmithkline,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,,7050,40529612,0.0,3510.0,0.0,0.0,0.0,0.0,3510.0,hco,bayer,2017,,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,AROSA,CH,Postfach 68,,,0.0,2527.21,0.0,0.0,0.0,0.0,2527.21,hco,glaxosmithkline,2016,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,3369.0,,,,,3369.0,hco,lundbeck,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,"Postfach 68, Arosa",,,0.0,4680.0,0.0,0.0,0.0,0.0,4680.0,hco,janssen,2015,postfach 68 arosa,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,almirall,2015,,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,,3369.0,,,,,3369.0,hco,lundbeck,2016,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,0.0,2527.0,0.0,0.0,0.0,0.0,2527.0,hco,lundbeck,2015,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach,,,,4680.0,,,,,4680.0,hco,astrazeneca,2016,postfach,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,0.0,2527.2,0.0,0.0,0.0,0.0,2527.2,hco,glaxosmithkline,2015,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,,,,0.0,3510.0,0.0,0.0,0.0,0.0,3510.0,hco,bayer,2016,,arosa,ärztekongress arosa,46,,,71,
Ärztekongress Arosa,Arosa,CH,Postfach 68,,,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0,hco,novartis,2017,postfach 68,arosa,ärztekongress arosa,46,,,71,
Ärztenenetzwerk IGOMED Thun Geschäftsstelle Peter Bachmann,Thun,CH,Ärztenenetzwerk IGOMED Thun -Geschäftsstelle Peter Bachmann Höheweg 26a,,,,5600.0,,,,,5600.0,hco,msd,2016,aerztenenetzwerk igomed thun geschaeftsstelle peter bachmann hoeheweg 26a,thun,ärztenenetzwerk igomed thun geschäftsstelle peter bachmann,33,,,153,
Ärztenetz Bantiger,Ittigen,CH,Waldeckstrasse 23,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2016,waldeckstrasse 23,ittigen,ärztenetz bantiger,13,,,2424,1.0
Ärztenetz Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,2016,talgut-zentrum 34,ittigen,ärztenetz bantiger,13,,,187,
Ärztenetz Bantiger,Ostermundigen,CH,"c/o Dr. med. Roberto Chiofalo, Waldeckstrasse 23",,,,3000.0,,,,,3220.0,hco,mepha,2017,presso doktor der medizin roberto chiofalo waldeckstrasse 23,ostermundigen,ärztenetz bantiger,29,,,1093,1.0
Ärztenetz Bantiger Präsident: Dr. EmilDreyer,Ittigen,CH,Talgut-Zentrum 34,3063,,,1000.0,,,,,1000.0,hco,boehringer,2017,talgut-zentrum 34,ittigen,ärztenetz bantiger präsident: dr. emildreyer,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,,4200.0,,,,,4200.0,hco,mepha,2016,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,,2000.0,,,,,2000.0,hco,bgp,2017,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,2015,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 5,,,2000.0,,,,,,2000.0,hco,mundipharma,2017,talgut-zentrum 5,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bgp,2015,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,2017,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,1.0
Ärztenetzwerk Bantiger,Ostermundigen,CH,Waldeckstrasse 23,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,mepha,2015,waldeckstrasse 23,ostermundigen,ärztenetzwerk bantiger,29,,,1093,
Ärztenetzwerk Bantiger,Ittigen,CH,Talgut-Zentrum 34,,,,2000.0,,,,,2000.0,hco,bgp,2016,talgut-zentrum 34,ittigen,ärztenetzwerk bantiger,13,,,187,
Ärztenetzwerk beodocs,Interlaken,CH,Kammistrasse 5,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,bayer,2016,kammistrasse 5,interlaken,ärztenetzwerk beodocs,33,,,286,
Ärztenetzwerk beodocs,Interlaken,CH,Rugenparkstrasse 7,,,,5400.0,,,,,5400.0,hco,almirall,2016,rugenparkstrasse 7,interlaken,ärztenetzwerk beodocs,33,,,206,
Ärztenetzwerk beodocs,Interlaken,CH,Kammistrasse 5,,Ärztenetzwerk_beodo cs_3800,,,,,1500.0,,1500.0,hco,galderma,2017,kammistrasse 5,interlaken,ärztenetzwerk beodocs,33,,,286,
Ärztenetzwerk beodocs,Interlaken,CH,Rugenparkstrasse 7,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,almirall,2015,rugenparkstrasse 7,interlaken,ärztenetzwerk beodocs,33,,,206,
Ärztenetzwerk Bern,Zürich,CH,Bahnhofplatz 4,8001,ÄrztenetzwerkBernZürich,,3500.0,,,,,3500.0,hco,servier,2017,bahnhofplatz 4,zuerich,ärztenetzwerk bern,27,,,217,
Ärztenetzwerk Bern,Zürich,CH,Bahnhofplatz 4,,,,4000.0,,,,,4160.0,hco,mepha,2017,bahnhofplatz 4,zuerich,ärztenetzwerk bern,27,,,217,
Ärztenetzwerk Bern,Küsnacht Zh,CH,"Postfach, Küsnacht ZH",,,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,hco,janssen,2015,postfach kuesnacht zh,kuesnacht zh,ärztenetzwerk bern,30,,,2425,1.0
