,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,parent,r_name,r_location,r_address,r_ratio,log
260,Spital Herisau,Herisau,CH,Spitalstrasse 6,,,,540.0,,,,,540.0,hco,almirall,spitalstrasse 6,herisau,993,24,20,26,70,"name=100,location=100,address=100,total=300"
1520,Spital Herisau Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,,800.0,,,,,800,hco,eli,spitalstrasse 6,herisau,993,36,20,26,82,"name=100,location=100,address=100,total=300"
1800,Spital Herisau Appenzell Ausserrhoden,Herisau,CH,Spitalstrasse 6,,,0.0,1620.0,0.0,0.0,0.0,0.0,1620.0,hco,glaxosmithkline,spitalstrasse 6,herisau,993,36,20,26,82,"name=100,location=100,address=100,total=300"
4260,"Spital Herisau, Klinik für Innere Medizin",Herisau,CH,Spitalstrasse 6,,,,1080.0,,,,,1080.0,hco,vifor,spitalstrasse 6,herisau,993,36,20,26,82,"name=100,location=100,address=100,total=300"
1181,Spital Interlaken,Unterseen,CH,Weissenaustrasse 27,,,,,,,750.0,,750,hco,bristol,weissenaustrasse 27,unterseen,120,28,36,29,93,"name=100,location=100,address=100,total=300"
120,Spital Interlaken Spitäler fmi AG,Unterseen,CH,Weissenaustrasse 27,,,,,440.0,580.0,,,1020.0,hco,abbvie,weissenaustrasse 27,unterseen,2336,38,36,29,103,"name=100,location=100,address=100,total=300"
3697,Spital Lachen AG,Lachen,CH,Oberdofstrasse 41,8853,,,,,,1500.0,,1500.0,hco,sanofi,oberdofstrasse 41,lachen,906,28,42,30,100,"name=100,location=100,address=97,total=297"
906,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,8853,40527179,0.0,2350.0,0.0,0.0,0.0,0.0,2350.0,hco,bayer,oberdorfstrasse 41,lachen sz,261,28,36,29,93,"name=100,location=100,address=100,total=300"
261,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,,1500.0,,,,,1500.0,hco,almirall,oberdorfstrasse 41,lachen sz,2984,28,36,29,93,"name=100,location=100,address=100,total=300"
2984,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,0,3351.85,0,0,0,0,3351.85,hco,novartis,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
1879,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,gruenenthal,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
4261,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,,1500.0,,,,,1500.0,hco,vifor,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
3347,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,0.0,1500,0,0,0,0,1500,hco,pfizer,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
121,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,2000.0,,,,,,2000.0,hco,abbvie,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
2624,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,,1500.0,733.35,3407.94,,,5641.29,hco,msd,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
581,Spital Lachen AG,Lachen SZ,CH,Oberdorfstrasse 41,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,oberdorfstrasse 41,lachen sz,906,28,36,29,93,"name=100,location=100,address=100,total=300"
1149,Spital Langenthal Spitalregion OberaargauAG (SRO AG),Langenthal,CH,St. Urbanstrasse 67,4900,,,1000.0,,,,,1000.0,hco,boehringer,sankt urbanstrasse 67,langenthal,1149,38,52,22,112,
1150,Spital Laufenburg GesundheitszentrumFricktal,Laufenburg,CH,Spitalstrasse 10,5080,,,800.0,,,,,800.0,hco,boehringer,spitalstrasse 10,laufenburg,1150,40,61,25,126,
2487,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,,302.8,364.14,,,666.94,hco,merck,urdorferstrasse 100,schlieren,4262,23,36,29,88,"name=100,location=100,address=100,total=300"
4262,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,1800.0,,,,,1800.0,hco,vifor,urdorferstrasse 100,schlieren,394,23,36,29,88,"name=100,location=100,address=100,total=300"
394,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,2000.0,256.46,300.7,,,2557.16,hco,amgen,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
994,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,1500.0,,,,,1500.0,hco,bgp,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
3706,Spital Limmattal,Schlieren,CH,Urdorferstr. 100,8952,,,1750.0,,,,,1750.0,hco,sanofi,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
2625,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,,,1087.1,,,1087.1,hco,msd,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
3124,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,1750.0,,,,,1750,hco,novo,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
179,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,748.8,,,,,748.8,hco,actelion,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
907,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,8952,40539605,0.0,1750.0,0.0,0.0,0.0,0.0,1750.0,hco,bayer,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
2985,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,0,1750.00,0,0,0,0,1750.00,hco,novartis,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
3433,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,7601002081863,,,659.96,1093.08,,,1753.04,hco,pierre,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
1678,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,,526.0,684.0,,,1210.0,hco,gilead,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
3348,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,0.0,0,0,0,1170,0,1170,hco,pfizer,urdorferstrasse 100,schlieren,2487,23,36,29,88,"name=100,location=100,address=100,total=300"
2488,Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,merck,gasterstrasse 25,uznach,3434,24,21,19,64,"name=100,location=100,address=100,total=300"
395,Spital Linth,Uznach,CH,Gasterstrasse25,,,,2500.0,,,,,2500.0,hco,amgen,gasterstrasse25,uznach,2488,24,21,13,58,"name=100,location=100,address=84,total=284"
3434,Spital Linth,Uznach,CH,Gasterstrasse 25,,7601002003407,,2000.0,,,,,2000.0,hco,pierre,gasterstrasse 25,uznach,1575,24,21,19,64,"name=100,location=100,address=100,total=300"
1575,Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500,hco,ferring,gasterstrasse 25,uznach,2488,24,21,19,64,"name=100,location=100,address=100,total=300"
609,Spital Männedorf AG,Männedorf,CH,Asylstrasse 10,,,0.0,0.0,0.0,0.0,875.0,0.0,875.0,hco,astrazeneca,asylstrasse 10,maennedorf,2489,25,35,20,80,"name=100,location=100,address=100,total=300"
2489,Spital Männedorf AG,Männedorf,CH,Asylstrasse 10,,,,,,,750.0,,750.0,hco,merck,asylstrasse 10,maennedorf,3532,25,35,20,80,"name=100,location=100,address=100,total=300"
3532,Spital Männedorf AG,Männedorf,CH,Asylstrasse 10,8708,,0.0,0.0,0.0,0.0,850.0,0.0,850.0,hco,roche,asylstrasse 10,maennedorf,609,25,35,20,80,"name=100,location=100,address=100,total=300"
612,Spital Münsingen,Münsingen,CH,Krankenhausweg 18,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,krankenhausweg 18,muensingen,612,23,61,42,126,
628,Spital Oberengadin,Samedan,CH,Via Nouva 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,via nouva 3,samedan,2626,25,30,15,70,"name=100,location=100,address=100,total=300"
2626,Spital Oberengadin,Samedan,CH,Via Nouva 3,,,,1620.0,,,,,1620.0,hco,msd,via nouva 3,samedan,2626,25,30,15,70,
2762,Spital Region Rheintal  Werdenberg Sarganserland,Grabs,CH,,,,1500.0,,,,,,1500.0,hco,mundipharma,nan,grabs,722,39,11,11,61,"name=86,location=100,address=11,total=197"
3533,Spital Rheinfelden Gesundheitszentrum Fricktal,Rheinfelden,CH,Riburgerstrasse 12,4310,,0.0,0.0,0.0,475.93,0.0,0.0,475.93,hco,roche,riburgerstrasse 12,rheinfelden,3533,33,50,29,112,
2251,Spital Riggisberg Spital Netz Bern AG,Bern,CH,c/o Spital Netz  AG,,,,4000.0,,,,,4900.0,hco,menarini,calleoffice spital netz aguascalientes,bern,2251,35,24,26,85,
2765,Spital STS AG,Thun,CH,,,,5000.0,,,,,,5000.0,hco,mundipharma,nan,thun,1152,24,24,11,59,"name=100,location=100,address=17,total=217"
2987,Spital STS AG - Spital Thun,Thun,CH,Krankenhausstras se 12,,,0,0,0,0,1000.00,0,1000.00,hco,novartis,krankenhausstras se 12,thun,1679,28,24,26,78,"name=100,location=100,address=100,total=300"
1152,Spital STS AG - Spital Thun Innere Medizin,Thun,CH,Krankenhausstrasse 12,3600,,,1000.0,,,,,1000.0,hco,boehringer,krankenhausstrasse 12,thun,3707,34,24,27,85,"name=100,location=100,address=100,total=300"
1803,"Spital STS AG Thun, Medizinische Klinik",Thun,CH,Krankenhausstrasse 12,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,glaxosmithkline,krankenhausstrasse 12,thun,3707,38,24,27,89,"name=100,location=100,address=100,total=300"
1804,Spital STS AG Zweisimmen,Zweisimmen,CH,Karl Haueter Strasse 21,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,glaxosmithkline,karl haueter strasse 21,zweisimmen,702,28,35,31,94,"name=100,location=100,address=98,total=298"
908,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,6430,1059699590,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,waldeggstrasse 10,schwyz,122,19,0,24,43,"name=100,location=100,address=100,total=300"
396,Spital Schwyz,Schwyz,CH,Waldeggstrasse10,,,,,922.98,3551.46,,,4474.44,hco,amgen,waldeggstrasse10,schwyz,908,19,0,19,38,"name=100,location=100,address=85,total=285"
122,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,1000.0,,,,,1000.0,hco,abbvie,waldeggstrasse 10,schwyz,2252,19,0,24,43,"name=100,location=100,address=100,total=300"
2252,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,3000.0,,,,,2000.0,hco,menarini,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
2627,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,3000.0,,,,,3000.0,hco,msd,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
1802,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0,hco,glaxosmithkline,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
3163,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,6430,,,1000.0,,,,,1000.0,hco,orion,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
1151,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,6430,,,3000.0,,,,,3000.0,hco,boehringer,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
1880,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,gruenenthal,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
3349,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,6480,0,0,0,0,6480,hco,pfizer,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
2986,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0,3000.0,328.00,686.00,0,0,4014.00,hco,novartis,waldeggstrasse 10,schwyz,908,19,0,24,43,"name=100,location=100,address=100,total=300"
3707,Spital Sts Ag,Thun,CH,Krankenhausstr. 12,3600,,,1000.0,,,2000.0,,3000.0,hco,sanofi,krankenhausstrasse 12,thun,123,24,24,27,75,"name=100,location=100,address=100,total=300"
909,Spital Thun - STS AG,Zweisimmen,CH,Bolgengasse 40,3770,40520686,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,bolgengasse 40,zweisimmen,909,28,35,33,96,
1679,Spital Thun - STS AG,Thun,CH,Krankenhausstras se 12,,,,3500.0,354.0,888.0,,,4742.0,hco,gilead,krankenhausstras se 12,thun,1152,28,24,26,78,"name=100,location=100,address=98,total=298"
1521,Spital Thun - STS AG,Thun,CH,Krankenhausstra sse 12,,,,,,,360.0,,360,hco,eli,krankenhausstra sse 12,thun,1152,28,24,26,78,"name=100,location=100,address=98,total=298"
123,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,,3500.0,649.0,2291.0,,,6440.0,hco,abbvie,krankenhausstrasse 12,thun,1152,28,24,27,79,"name=100,location=100,address=100,total=300"
3350,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,0.0,1500,0,0,0,0,1500,hco,pfizer,krankenhausstrasse 12,thun,1152,28,24,27,79,"name=100,location=100,address=100,total=300"
397,Spital Thun - Sts Ag,Thun,CH,Krankenhausstrasse 12,,,,,290.25,1306.19,,,1596.44,hco,amgen,krankenhausstrasse 12,thun,1152,28,24,27,79,"name=100,location=100,address=100,total=300"
2766,Spital Thurgau,Frauenfeld,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,frauenfeld,4357,26,43,11,80,"name=100,location=100,address=100,total=300"
224,Spital Thurgau AG,Frauenfeld,CH,8K5a0rl1 H Faruaeuteenr-fSeltdrasse 21,,,,2000.0,,,,,2000.0,hco,allergan,8k5a0rl1 hof faruaeuteenr-fseltdrasse 21,frauenfeld,224,30,43,29,102,
1030,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1000.0,,,,,1000,hco,biogen,waldeggstrasse 8a,frauenfeld,1805,30,43,24,97,"name=100,location=100,address=100,total=300"
3125,Spital Thurgau AG,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,2300.0,,,,,2300,hco,novo,pfaffenholzstrasse 4,frauenfeld,4264,30,43,33,106,"name=100,location=100,address=100,total=300"
1805,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,4536.0,0.0,0.0,900.0,0.0,5436.0,hco,glaxosmithkline,waldeggstrasse 8a,frauenfeld,1983,30,43,24,97,"name=100,location=100,address=100,total=300"
1983,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,0.0,0,0,1100,0,1100.0,hco,jansen,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
3351,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,3024,0,0,1080,0,4104,hco,pfizer,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
3795,Spital Thurgau AG,Frauenfeld,CH,Debitorenbuchhaltung,8500,SpitalThurgauFrauenfeld,,1500.0,,,,,1500,hco,servier,debitorenbuchhaltung,frauenfeld,3795,30,43,33,106,
1576,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,,,,1000.0,,1000,hco,ferring,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
4263,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,2364.0,,,5000.0,,7364.0,hco,vifor,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
1056,Spital Thurgau AG,Frauenfeld,CH,Postfach,8501,,,1500.0,,,,,1500.0,hco,biotest,postfach,frauenfeld,1056,30,43,17,90,
3630,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,500.0,,,,,500.0,hco,sandoz,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
3199,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,,,,1000.0,,1000.0,hco,otsuka,waldeggstrasse 8a,frauenfeld,1030,30,43,24,97,"name=100,location=100,address=100,total=300"
4357,Spital Thurgau AG (Frauenfelder Symposium Urogynäkologie),Frauenfeld,CH,,,,0.0,2808.0,0.0,0.0,0.0,0.0,2808.0,hco,zambon,nan,frauenfeld,3795,34,43,11,88,"name=100,location=100,address=26,total=226"
124,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,750.0,,,,,750.0,hco,abbvie,waldeggstrasse 8a,frauenfeld,1030,38,43,24,105,"name=100,location=100,address=100,total=300"
910,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501,40516137,0.0,7100.0,0.0,0.0,0.0,0.0,7100.0,hco,bayer,waldeggstrasse 8a,frauenfeld,1030,38,43,24,105,"name=100,location=100,address=100,total=300"
1522,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,"c/o Spital Thurgau AG, Haus Ermo, Waldeggstrasse 8a",,,,2000.0,,,,,2000,hco,eli,cob spital thurgau ag haus ermo waldeggstrasse 8a,frauenfeld,1030,38,43,22,103,"name=100,location=100,address=100,total=300"
2988,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,0,7300.00,0,0,2750.00,0,10050.00,hco,novartis,waldeggstrasse 8a,frauenfeld,1030,38,43,24,105,"name=100,location=100,address=100,total=300"
2628,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,2750.0,,,,,2750.0,hco,msd,waldeggstrasse 8a,frauenfeld,1030,38,43,24,105,"name=100,location=100,address=100,total=300"
1153,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501,,,4380.0,,,4165.0,,8545.0,hco,boehringer,waldeggstrasse 8a,frauenfeld,1030,38,43,24,105,"name=100,location=100,address=100,total=300"
4264,"Spital Thurgau AG, Med. Klinik",Frauenfeld,CH,Pfaffenholzstrasse 4,,,,2484.0,,,,,2484.0,hco,vifor,pfaffenholzstrasse 4,frauenfeld,4264,36,43,33,112,
3708,Spital Thurgau Ag,Frauenfeld,CH,Waldeggstr. 8,8500,,,,,,2160.0,,2160.0,hco,sanofi,waldeggstrasse 8,frauenfeld,1030,30,43,25,98,"name=100,location=100,address=97,total=297"
1284,Spital Thurgau Ag,Frauenfeld,CH,Spital Thurgau Ag,,,,,,,1020.0,,1020.0,hco,celgene,spital thurgau ag,frauenfeld,1522,30,43,24,97,"name=100,location=100,address=100,total=300"
398,Spital Thurgau Ag,Frauenfeld,CH,Waldeggstrasse8A,,,,1000.0,,,,,1000.0,hco,amgen,waldeggstrasse8a,frauenfeld,3708,30,43,19,92,"name=100,location=100,address=88,total=288"
4265,"Spital Thurgau, Kantonsspital Münsterlingen",Münsterlingen,CH,Spitalcampus 1 PF 100,,,,1080.0,,,,,1080.0,hco,vifor,spitalcampus 1 postfach 100,muensterlingen,613,37,59,23,119,"name=100,location=100,address=100,total=300"
911,Spital Walenstadt Spitalregion Rheintal Werdenberg Sarganserland,Walenstadt,CH,Spitalstrasse 5,8880,40669076,0.0,2925.95,0.0,0.0,0.0,0.0,2925.95,hco,bayer,spitalstrasse 5,walenstadt,911,38,35,26,99,
680,Spital Wattwil,Wattwil,CH,Steig,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,steig,wattwil,399,21,20,19,60,"name=100,location=100,address=100,total=300"
399,Spital Wattwil,Wattwil,CH,Steig,,,,1728.0,,,,,1728.0,hco,amgen,steig,wattwil,2253,21,20,19,60,"name=100,location=100,address=100,total=300"
2127,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,900.0,,,,,900.0,hco,meda,fuerstenlandstrasse 32,wil sargento segundo,3965,17,30,32,79,"name=100,location=100,address=100,total=300"
3965,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,9500,,0,2000.00,0,0,0,0,2000.00,hco,takeda,fuerstenlandstrasse 32,wil sargento segundo,2254,17,30,32,79,"name=100,location=100,address=100,total=300"
912,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,9500,40528361,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,fuerstenlandstrasse 32,wil sargento segundo,2254,17,30,32,79,"name=100,location=100,address=100,total=300"
125,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,,348.0,613.0,,,961.0,hco,abbvie,fuerstenlandstrasse 32,wil sargento segundo,2254,17,30,32,79,"name=100,location=100,address=100,total=300"
1523,Spital Wil - Notfallstation,Wil SG,CH,Fürstenlandstras se 32,,,,2000.0,,,,,2000,hco,eli,fuerstenlandstras se 32,wil sargento segundo,2127,37,30,31,98,"name=100,location=100,address=98,total=298"
683,Spital Will,Wil SG,CH,Fürstenlandstrasse 32,,,0.0,4651.85,0.0,0.0,0.0,0.0,4651.85,hco,astrazeneca,fuerstenlandstrasse 32,wil sargento segundo,2127,19,30,32,81,"name=95,location=100,address=100,total=295"
2278,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse21,,,,4000.0,,,,,4000,hco,mepha,karl haueter-strasse21,zweisimmen,1804,23,35,26,84,"name=100,location=100,address=89,total=289"
225,Spital Zweisimmen,Zweisimmen,CH,,3770,,,2000.0,,,,,2000.0,hco,allergan,nan,zweisimmen,2924,23,35,11,69,"name=100,location=100,address=10,total=210"
702,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,karl haueterstrasse 21,zweisimmen,1881,23,35,26,84,"name=100,location=100,address=100,total=300"
1881,Spital Zweisimmen - STS AG,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,karl haueterstrasse 21,zweisimmen,1804,28,35,26,89,"name=100,location=100,address=98,total=298"
2763,Spital regiunal Surselva,Ilanz,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,ilanz,1217,33,33,11,77,"name=88,location=100,address=11,total=199"
4266,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2160.0,,,,,2160.0,hco,vifor,fuerstenlandstrasse 32,wil,1882,35,12,32,79,"name=100,location=100,address=100,total=300"
2990,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstras se 32,,,0,2800.00,0,0,0,0,2800.00,hco,novartis,fuerstenlandstras se 32,wil sargento segundo,2629,35,30,31,96,"name=100,location=100,address=100,total=300"
1383,Spitalregion Fürstenland Toggenburg,WilSG,CH,Fürstenlandstrasse 32,9500,,,,4400.0,,,,4400.0,hco,daiichi,fuerstenlandstrasse 32,wilsg,1383,35,22,32,89,
1882,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,gruenenthal,fuerstenlandstrasse 32,wil,2346,35,12,32,79,"name=100,location=100,address=100,total=300"
2346,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,9500,,,2000.0,,,,,2080,hco,mepha,fuerstenlandstrasse 32,wil,4266,35,12,32,79,"name=100,location=100,address=100,total=300"
126,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,500.0,,,,,500.0,hco,abbvie,fuerstenlandstrasse 32,wil,4266,35,12,32,79,"name=100,location=100,address=100,total=300"
2629,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstras se 32,,,,2000.0,,,750.0,,2750.0,hco,msd,fuerstenlandstras se 32,wil sargento segundo,4266,35,30,31,96,"name=100,location=100,address=98,total=298"
2361,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,9500,,,4000.0,,,,,4120,hco,mepha,fuerstenlandstrasse 32,wil,4266,35,12,32,79,"name=100,location=100,address=100,total=300"
1801,Spitalregion Fürstenland Toggenburg SRFT,Wil,CH,Fürstenlandstrasse 32,,,0.0,3024.0,0.0,0.0,0.0,0.0,3024.0,hco,glaxosmithkline,fuerstenlandstrasse 32,wil,4266,38,12,32,82,"name=100,location=100,address=100,total=300"
2253,Spitalregion Fürstenland Toggenburg Spital Wattwil,Wattwil,CH,Steig,,,,1600.0,,,,,1600.0,hco,menairin,steig,wattwil,680,36,20,19,75,"name=100,location=100,address=100,total=300"
913,Spitalregion Fürstenland-Toggenburg Spital Wattwil,Wattwil,CH,Steig,9630,40522370,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,bayer,steig,wattwil,680,36,20,19,75,"name=100,location=100,address=100,total=300"
