name,location,address,type,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Clinique Genevolse de Montana,Crans-Montana,Impasse Clairmont 2,hco,0.0,5266.0,0.0,0.0,0.0,0.0,5266.0
Verein Palliative Care- Netzwerk Region Thun,Thun,Krankenhausstrasse 12,hco,1500.0,3600.0,0.0,0.0,0.0,0.0,5100.0
Cardiologie Pediatrique schweizerische Gesellschaft für Pädiatrische Kardiologie,Lausanne,Rue du Bugnon 46,hco,5092.59,0.0,0.0,0.0,0.0,0.0,5092.59
Institute of Pharmaceutical Medicine (ECPM),Basel,Klingelbergstrasse 61,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fondation Action Madagascar,Fribourg,Case postale 580,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fondation Francine Delacrétaz,Lausanne,Rue du Valentin 61,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
"Gruppenpraxis Spiez, Seestrasse 30",Spiez,Seestrasse 30,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
onko.geriatrie,Hünibach,Parkweg 9,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
"PraxaMed, Ärztezentrum Attiswil-Wiedlisbach",Bätterkinden,Winkelriedstr. 27,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Praxis Schöpf Josef,Zürich,Steinwiesstrasse 32,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
RhyMed,Altstätten SG,"Bahnhofstrasse 21a, Altstätten SG",hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Société Suisse de Psychiatrie Biologique,Prilly,Route de Cery,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung Für Menschen Mit Seltenen Krankheiten,Schlieren,Wagistrasse 25,hco,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Univ. della Svizzera italiana,Casel,"Via Giuseppe Buffi 13, Lugano 4 Molino Nuovo Casel",hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
VEDAG (Verband deutschschweizerischer Ärztegesellschaften),Zürich,Nordstrasse 15,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Zentrum für Herz und Blutdruck St. Anna,Luzern,St. Annastrasse 32,hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ärztegesellschaft d. Kantons Zug,Neuheim,"Im Blatt B1, Neuheim",hco,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
MEDA Pharma GmbH,Wangen-brüttisellen,Hegnaustrasse 60,hco,0.0,4695.85,0.0,0.0,0.0,0.0,4695.85
Association romande pour la formation continue en oncologie médicale,Lausanne,Route de l’Arnon 16,hco,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0
Kontinenz Zentrum Hirslanden,Zürich,Lengghalde 6,hco,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Alters- und Pflegeheim Allmend,Bad Ragaz,Fläscherstrasse 12,hco,0.0,4250.0,0.0,0.0,0.0,0.0,4250.0
Cancerdrugs,Zürich,Forchstrasse 2,hco,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Groupement des médecins du Sud Fribourgeois,Riaz,Impasse des Terreaux,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"Cabinet de groupe Genève, Viollier Weintraub SA",Genève,Avenue Eugène-Pittard 16,hco,0.0,2000.0,0.0,0.0,2000.0,0.0,4000.0
Gastro Praxis Chur  Zala Gianfranco /  Werth Baseli,Chur,Quaderstrasse 2,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Groupe Médecins de Famille Genève (MFGe),Genève,c/o Dr. E. Montant (Trésorière),hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Institut für morphologische Diagnostik Zum Regenbogen AG Konstanzerstrasse 27 Kreuzlingen,Kreuzlingen,Konstanzerstrasse 27,hco,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0
SGG Schweizerische Gesellschaft für Gefasschirurgie,Aarau,Bahnhofstrasse 55,hco,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
Swiss Expert Network on Burnout,Bern,Bern,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Swissendos Fribourg,Villars-sur-glâne,5 avenue Jean-Paul II,hco,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SMGP Schweiz. Medizinische Gesellschaft für Phytotherapie,Luzern,Hirschmattstrasse 46,hco,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Pill Group AG,Pfäffikon Sz,Oberdorfstrasse 4,hco,0.0,3780.0,0.0,0.0,0.0,0.0,3780.0
Conress Davos/ Destination Davos Klosters,Platz,"Talstrasse 41, Davos Platz",hco,0.0,3720.0,0.0,0.0,0.0,0.0,3720.0
Psychiatrische Dientste Aargau AG,Brugg AG,Zürcherstrasse 241,hco,0.0,3704.0,0.0,0.0,0.0,0.0,3704.0
Qualitätszirkel  von Zedtwitz,St. Gallen,Schmiedgasse 21,hco,0.0,3660.0,0.0,0.0,0.0,0.0,3660.0
ESPD Summerschool 2015 c/o MCI Suisse SA,Genève,Rue de Lyon 75,hco,0.0,3630.0,0.0,0.0,0.0,0.0,3630.0
Société Suisse de Chirurgie plastique reconstructive et esthétique,Montreux,Avenue des Planches 15,hco,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Swiss MD-PhD Association (SMPA) C/o Atanas Todorov,Basel,Gempenstrasse 25,hco,3586.0,0.0,0.0,0.0,0.0,0.0,3586.0
Praxis Gut André / Bründler Robert,Luzern,Hertensteinstrasse 29,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
SONGE,Genève,Chemin Beau-Soleil 22,hco,0.0,1500.0,2000.0,0.0,0.0,0.0,3500.0
Schweizerische Gesellschaft für Medizinische Onkol,Zürich,Bahnhofplatz 4,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Centre Medical de Gland,Gland,Allöe du Communet 20,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Centre Médical de Renens Avenue du 14 Avril 12 Renens VD,Renens Vd,Centre Médical de Renens Avenue du 14 Avril 12,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"ECO, Gruppe Regionale ticinese di Ecocardiografia",Locarno,"c/o Dr. G. Fiori, Via Vallemaggia 10",hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
HFR Tafers,Düdinqen,Bahnhofplatz 2A,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Reséau Romand de Médecine Exercice et Sport RRMES,Meyrin,"c/o Dr. M. Grosclaude, Avenue J.-D.-Maillard 3",hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
SAOA - Swiss Association of Obstetric Anaesthesia,Lausanne,Rue du Bugnon 46,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Swiss Cancer Congress,Zürich,Bahnhofplatz 4,hco,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Ärztenetzwerk Bern,Küsnacht Zh,"Postfach, Küsnacht ZH",hco,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0
EBMT - Swiss Nurse Working Group,Winterthur,Espenstrasse 33,hco,0.0,3000.0,0.0,0.0,400.0,0.0,3400.0
Velke GmbH,Meggen,Sportweg 10,hco,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
VKBD Verein Kantonaler Bernischer Dermatologen,Bern,Laupenstrasse 8,hco,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
Rehaklinik Zihlschlacht AG,Zihlschlacht,Hauptstrasse 2-4,hco,0.0,0.0,0.0,0.0,3241.0,0.0,3241.0
European Academy of Paediatrics (EAP),Genève,Av. Louis-Casai 18,hco,0.0,0.0,0.0,0.0,3240.88,0.0,3240.88
Groupe d'intervention médical en montagne,Sion,c/o Dr. P Féraud,hco,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0
GCV,Lausanne,Avenue de Rumine 24,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Psicosomatica e Psicosociale,Cadro,Via Reali,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Operationszentrum Burgdorf AG,Burgdorf,Farbweg 9,hco,800.0,2200.0,0.0,0.0,0.0,0.0,3000.0
Assoc. Rencontres cardiologiques,Petit-lancy,Chemin de la Caroline 2,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Association suisse Apprendre à vivre avec le cancer,Marly,Impasse du Chemin Fleuri,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
DOXnet,Bern,Bösingenstrasse 16,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
FLAVA (Fondation Latine des Voies Aériennes),Lausanne,c/o CHUV Lausanne,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Forum Suchtmedizin Innerschweiz,Zug,Metzgergasse 22,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Gesellschaftsverein Schweizerischer Amts- und Spitalapotheker,Biel/Bienne,Kontrollstrasse 28,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
"Gruppenpraxis Basel, Föhrenstr. 2/Koechlln/Spoendlin",Basel,Föhrenstrasse 2,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Palliative Zentralschweiz,Rickenbach,Chappelweid 15,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Psychiater Luzerner Landschaft,Sursee,Christoph- Schnyder- Strasse 1C,hco,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Swiss Diabetes Kids,Hettlingen,Burgtrottenweg 43,hco,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Spital Zofingen AG,Zofingen,Mühlethalstrasse 27,hco,0.0,0.0,0.0,0.0,2800.0,0.0,2800.0
FMI - Friedrch Miescher Institute,Basel,MAULBEERSTRASSE 66 FOR BIOMEDICAL RESEARCH,hco,2750.0,0.0,0.0,0.0,0.0,0.0,2750.0
IPVR (CHC) Höpital de Malövoz - Unitös de Psychiatrie Adulte,Monthey,Route de Morgins 10,hco,0.0,0.0,1112.2,1620.31,0.0,0.0,2732.51
Centre médical VIGIMED,Martiqny,Rue du Léman 18b,hco,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0
Praxis Weissenrieder Hansjörg,Zug,Bundesstrasse 6,hco,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0
Senoforum,Chiasso,Via Bossi 50,hco,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0
EuropNeuro-opth almologie Society EUNOS c/o Klara Landau. MO Sectretary of EUNOS,Zürich,Frauenklinikstrasse 24,hco,0.0,2622.29,0.0,0.0,0.0,0.0,2622.29
Médecine et Hygiéne Société Coopérative,Chêne-bourg,Chemin de la Mousse 46,hco,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
Checkup Center Zürich AG,Zürich,Römerhofplatz 5,hco,0.0,0.0,0.0,0.0,2552.6,0.0,2552.6
Aerzteverein Sargans-Werdenberg,Flums,Bahnhofstrasse 24,hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
antemedia ag,Bern,Hotelgasse 10,hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Associazione medici anestesisti canton Ticino,Sorengo,Via Selva 3,hco,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
beodocs Ärzte-Netzwerk Berner Oberland,Wilderswil,Lehngasse 47,hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Groupe des rhumatologues genevois,Genève,Groupe des rhumatologues genevois Rue de Lyon 57,hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Hôpital Riviera Chablais,Monthey,Avenue du Crochetan 2,hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
"ProTransplant, fondation genevoise, en faveur du don d'organes",Genève,"24, rue Micheli-du-Crest",hco,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Spitalregion RWS Rheintal Werdenberg Sarganserland,Walenstadt,Alte Landstrasse 106,hco,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
Hôpital de Chamblon Etablissements Hospitaliers du Nord Vaudois (eHnv),Chamblon,"Rue de l'Hôpital 3, Chamblon",hco,0.0,2462.96,0.0,0.0,0.0,0.0,2462.96
Schweiz. Gesellsch. für Herz- und Thorakale Gefässmedizin,Bern,Münstergasse 72,hco,0.0,2425.0,0.0,0.0,0.0,0.0,2425.0
Interessengemeinschaft Nephrologie Der Deutschen Schweiz,Binningen,,hco,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0
Schweizerischer Verband der ErnährungsberaterInnen,Bern,Altenbrugstrasse 686,hco,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0
Spital Thurgau AG STGAG / vertreten druch FentEvent,Bronschhofen,Eggwilstrasse 16b,hco,0.0,2376.0,0.0,0.0,0.0,0.0,2376.0
HIV-Pract,Zürich,Schulstrasse 37,hco,0.0,2355.2,0.0,0.0,0.0,0.0,2355.2
Verein Lichtblick Hospiz Basel,Basel,Gundeldingerstrasse 280,hco,2300.0,0.0,0.0,0.0,0.0,0.0,2300.0
Service de Psychiatrie Adulte -CAPPI Eaux-Vives,Genève,Rue du 31-Döcembre 8,hco,0.0,800.0,589.6,894.46,0.0,0.0,2284.06
Cabinet Tran Sao-Nam,Genève,Route De Frontenex 90,hco,0.0,0.0,190.0,2077.0,0.0,0.0,2267.0
Gruppo di medicina manuale della Svizzera Italiana,Bellinzona,Viale Henri Guisan 6,hco,0.0,2250.0,0.0,0.0,0.0,0.0,2250.0
Centre de Psychiatrie (CPNVD),Yverdon-les-Bains,"Avenue des Sports 12b, Yverdon-les-Bains",hco,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0
Zentrum für Abhängigkeitserkrankungen,Zürich,Selnaustrasse 9,hco,0.0,2160.0,0.0,0.0,0.0,0.0,2160.0
Osteoporosis Center,Carouge Ge,Rue Du Cardinal Mermillod 36,hco,0.0,2100.0,0.0,0.0,0.0,0.0,2100.0
Undenhofspital - GastroZentrum Netzer AG,Bern,Bremgartenstrasse 115,hco,0.0,0.0,587.46,779.5,700.0,0.0,2066.96
Spital Wallis - Spitalzentrum Oberwallis,Visp,Pflanzettastrasse 8,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
AGZO (Gesellschaft der Aerztinnen und Aerzte des Zürcher Oberlandes),Greifensee,Tumigerstrasse 49,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
APOWAL Verband der Oberwalliser Apotheker/Innen,Naters,Furkastrasse 1,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Association Francophone de Strabologie et d'Ophtalmologie Pédiatrique (AFSOP),Villars-sur-glâne,Route de Coteau 59,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Berner IBD Study Group,Bern,Gastroenterologie Spital Tiefenau,hco,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
Central Apotheke Thun,Thun,Bälliz 34,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Centre Médical de Corcelles,Corcelles,Petit-Berne 14,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Centre Médical Eaux-Vives,Genève,Rue du Nant 4-6,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Gardes Pédiatriques,Ecublens,c/o Dr. François Clément,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Gemeinschaftspraxis,Oberriet SG,Ballengasse 9,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Gruppo DI.RE,Lugano,"Via Trevano 62, Lugano",hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Gruppo Medici Malcantonesi,Agno,Contrada San Marco 4,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Hospices cantonaux,Lausanne,Comptabilité - Rue du Bugnon 21,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Interessegruppe Herzinsuffizienz-Beraterinnen (IG-HIB),Güttingen,Grauensteinstr. 5a,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Journées jurassiennes d'endocrinologie et diabétologie,Delémont,Rue du Temple 45,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Kinderärztezentrum Villa Vesta GmbH,Rheinfelden,Rosengässchen 2,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Limites Medical Research SAGL,Vacallo,Via Fornasette 2,hco,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
Marchethon CF Fribourg,Farvagny,Case postale 118,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Novaria Schw. Verein der Lungentransplantierten,Zürich,,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
PlayToKnow AG,Kilchberg,Alte Landstrasse 55,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Praxis Aslan / Gruhler,Zürich,Riedtlistrasse 1,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Praxis Zerlauth Markus,Buchs SG,Grünaustrasse 15,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Qualitätszirkel,St. Glalen,Zurcher Strasse 17D,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Service d’addictologie,Genève,Rue Grand-Pre 70c,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Sgpo Sspo,Bern,Effingerstrasse 40,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
SSCLP Sté Suisse de Psychiatrie de Consultation-Liaison,Bern,"Altenbergstrasse 29, Postfach 686",hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Stiftung Kliniken Valens und Walenstadtberg,Valens,Quaderstrasse 7,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Suprax Zentrum für ambulante Suchtbehandiung,Biel/Bienne,Mittelstrasse 5,hco,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
SUVA Sion,Sion,"Avenue de Tourbillon 36, Sion",hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Vistaklinik,Binningen,Hauptstrasse 55,hco,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Frauenheilkunde des Inselspitals,Bern,Effingerstrasse 102,hco,0.0,0.0,0.0,0.0,1975.0,0.0,1975.0
Gemeinschaftspraxis  Pape,Baden,Bahnholstrasse 40,hco,0.0,0.0,434.0,1541.0,0.0,0.0,1975.0
MWV Switzerland SA,Sion,Avenue De La Gare 29,hco,0.0,0.0,0.0,0.0,1892.53,0.0,1892.53
Congrès ARAM,St.Légier,Lussy 18,hco,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
Hausarztmedizin Kreis 6,Zürich,"c/o Dr. H. Aslan, Riedtlistrasse 1",hco,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Kinderärzte-Vereinigung der Zentralschweiz,Baar,Rigistrasse 15,hco,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Ordine dei medici del Canton Ticino,Mendrisio,Stabile Qi. Via Cantonale,hco,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0
Verein Rehaex,Güttingen,Sommeristrasse 19,hco,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0
Psychiatrisches Zentrum Herisau,Herisau,Psychiatrisches Zentrum Herisau Postfach,hco,0.0,1080.0,0.0,0.0,500.0,0.0,1580.0
Klinik Sonnenhof,Ganterschwil,Sonnenhofstrasse 15,hco,254.0,1000.0,0.0,0.0,0.0,254.0,1508.0
CAPPIJONCTION,Genbve,Rue des bains 35,hco,0.0,0.0,589.6,917.57,0.0,0.0,1507.17
"Hôpitaux Universitaires Genève, Service de radio-oncologie",,"Hôpitaux Universitaires Genève, Rue Gabrielle-Perret-Gentil 4",hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
ADMED Laboratoires,Neuchâtel,Rue de la Maladière 45,hco,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Association FIMB,Le Mont-sur-lausanne,Ch. des Buchilles 8,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Association pour i'organis. descolioques du jeudi,Porrentruy,Hôpital du Jura,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Associazione Oftalmologi Canton Ticino (AOCT) c/o Urs Meier,Mendrisio,Via L Lavizzari 18,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Bildungsreihe Wie wollen wir alt werden?,Basel,Dr. Edda Jaleel,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Cabinet Pneumologie et Médecine Interne,Genève,,hco,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Circolo Medico di qualità Pardomed,Locarno,Via Varenna 71 CP341,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Circolo Medico Locarno,Locarno,c/o Dr. med. Nello Broggini - Via Lido 27,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Ensemble Hospitalier de la Côte,Nyon,Ch. Monastier 10,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Fonds Nicolas Pechère,  Pechère-Bertschi Antoinette",Genève,Rue Gabrielle-Perret-Gentil 4,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Freiburger Spital, Standort Tafers",Tafers,Maggenberg 1,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
GastroPraxis Wehr,Zürich,General-Willestrasse 15,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
"Genève, Hôpitaux universit. de Genève Pathology",Genève,Hôpital cantonal universitaire,hco,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0
Hausarztforum Uzwil,Uzwil,c/o Dr. med. Chr. Francke,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Hausärzteverein,St. Gallen,Im Baumgarten 1,hco,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Herz-Neuro-Zentrum Bodensee AG,Kreuzlingen,Weinbergstrasse 1,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Klinik Pyramide,Zürich,Bellerivestrasse 34,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
La Société Suisse de Gastroentérologie pédiatrique SGPGE,Basel,,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Ligue fribourgeoise contre le cancer,Fribourg,Route Saint-Nicolas de Flüe 2,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Luzerner Psychiatrie,Arbon,"Schafmattstrasse 1, St. Urban",hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Mädical Centre Vaud SA c/o Magellan,Genève,Rue de Vermont 37,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Neurologie Amriswil,Amriswil,"Neurologie Amriswil Dr. med. Manuela Weik & Dr. med. Jürg Weik, Bahnhofstrasse 42",hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Praxis Theo und Priska Kruker,Lostorf,Stüsslingerstrasse 16,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Praxis Rambach Klaus,Kriens,Luzernerstrasse 2,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Psych.Klinik Psychiatrische Klinik,Münsingen,Psychiatriezentrum Münsingen PZM,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Rheumaliga Schaffhausen,Schaffhausen,Postfach,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Rtfseau de Sinologie et d'Onco-gynécologie Genevois Sécrataire Dominique Weintraub,Genève,Avenue Eugene-Pittard 16,hco,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Schweizerische Neurologische Gesellschaft SNG,,"Neurologische Gesellschaft, c/o IMK AG, Münsterberg 1",hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Senosuisse,Winterthur,Brunngasse 6,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Societe Suisse d'Onirologie Medicale,Lausanne,,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Spilal Dörnach -Solothurner Spitäler AG,Domach,Spitalweg 11,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Spital Ziegler,Bern,Morillonstrasse 75-91,hco,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0
Studio Mcntedoro Ezio,Arbedo,Via Orbello 22,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Studio Scatizza Andrea,Lugano,Via Pretorio 5,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
UniSpital PID-KIinik Immunology,Basel,Petersgraben 4,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Vereinigung der Zurcher Aerzte fur Hals-Nasen-Ohrenkrankheiten,Wetzikon,Bahnhofstrasse 198,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Vereinigung der Ärztinnen und Ärzte beider Frenkentaler,Reigoldswil,Unterbiet 26,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Zentrum für Alterspsychiatrie (ZAP),Basel,Wilhelm Klein-Strasse 27,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Ärzteverein Rorschach Rheintal,Rorschach,Marktplatz 9,hco,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0
Schweizer Gesellschaft für Gebirgsmedizin,Dübendorf,Rotbuchstrasse 49,hco,0.0,1487.92,0.0,0.0,0.0,0.0,1487.92
Arud Zentrum Stampfenbach,Zürich,Stampfenbachstrasse 106,hco,0.0,1475.75,0.0,0.0,0.0,0.0,1475.75
Arztpraxis Kalkbreite,Zürich,Badenerstrasse 177,hco,0.0,1459.25,0.0,0.0,0.0,0.0,1459.25
SGK,Glattbrugg,Flughofstrasse 54,hco,0.0,0.0,0.0,0.0,1455.0,0.0,1455.0
Dermapraxis AG,Wädenswil,Oberdorfstrasse 20,hco,0.0,0.0,0.0,0.0,1400.0,0.0,1400.0
ORL-Club Zürich,Zürich,c/o Dr. Peter Hermmann (Kassier) - ORL Zentrum Hirslanden,hco,0.0,1400.0,0.0,0.0,0.0,0.0,1400.0
Institut für Radio- Onkologie - Medizinische Onkologie,Aarau,Tellstrasse,hco,0.0,1389.0,0.0,0.0,0.0,0.0,1389.0
Cabinet   Francine Besse,Martigny,Rue des Morasses 4,hco,0.0,1388.9,0.0,0.0,0.0,0.0,1388.9
Les Toises - Centre de Psychiatrie et Psychotherapie,Lausanne,Avenue Oes Mousguines 4,hco,0.0,0.0,522.6,756.66,0.0,0.0,1279.26
Salem Spital,Bern,"Salem Spital, Schänzlistrasse 39",hco,0.0,0.0,391.1,776.6,0.0,33.3,1201.0
Centre Médical du Lignon,Le Lignon,Place du Lignon 2,hco,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Hausarztverein Flagwil-Degerheim,Flawil,Bahnhofstrasse 17,hco,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Schweizerische Interessensgruppe für Operationspflege,Genève,Rue de la Poterie 4,hco,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0
Zentrum für Soziale Psychiatrie - KIZ/ Kriseninterventionsz entrum,Zürich,Militärstrasse 8,hco,0.0,0.0,368.5,815.43,0.0,0.0,1183.93
Medizinisches Zentrum gleis d AG,Chur,Gürtelstrasse 46,hco,0.0,1100.0,0.0,0.0,0.0,0.0,1100.0
19. Journées Franco-Suisse,Lausanne,C/O PHARMACIE DU CHUV Rue du Bugnon 46,hco,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
Aerzteverein Züriplus,Bassersdorf,Rebhaldenstrasse 9,hco,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0
