name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,group,main_address
Schweizerische Gesellschaft für Pneumologie,Bern,CH,Südbahnhofstrasse 14,,,0.0,1175.93,3850.0,0.0,0.0,0.0,5025.93,hco,actelion,2015,suedbahnhofstrasse 14,bern, pneumologie,581,
Schweizerische Gesellschaft für Pneumologie,Bern,CH,Südbahnhofstrasse 14,,,,14469.0,,,,,14469.0,hco,actelion,2016,suedbahnhofstrasse 14,bern, pneumologie,581,
Schweizerische Gesellschaft für Viszeralchirurgie,Aarau,CH,Bahnhofstrasse 55,,,,2421.2,,,,,2421.2,hco,takeda,2016,bahnhofstrasse 55,aarau, viszeralchirurgie,582,
Schweizerische Gesellschaft für Viszeralchirurgie,Aarau,CH,Bahnhofstrasse 55,,,0.0,2754.0,0.0,0.0,0.0,0.0,2754.0,hco,takeda,2015,bahnhofstrasse 55,aarau, viszeralchirurgie,582,
Schweizerische Gesellschaft für Viszeralchiruroie,Aarau,CH,Bahnhofstrasse 55,5001,,0.0,1701.0,0.0,0.0,0.0,0.0,1701.0,hco,takeda,2017,bahnhofstrasse 55,aarau, viszeralchiruroie,582,1.0
AerzteNetzwerk Grauholz,Lenzburg,CH,c/o Argomed Ärzte AG - Bahnhofstrasse 24,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,2015,cob argomed aerzte ag bahnhofstrasse 24,lenzburg,aerztenetzwerk grauholz,583,
AerzteNetzwerk Grauholz,Lenzburg,CH,c/o Argomed Ärzte AG - Bahnhofstrasse 24,,,,2000.0,,,,,2000.0,hco,zambon,2016,cob argomed aerzte ag bahnhofstrasse 24,lenzburg,aerztenetzwerk grauholz,583,
AerzteNetzwerk Grauholz,Lenzburg,CH,c/o Argomed Ärzte AG - Bahnhofstrasse 24,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,2017,cob argomed aerzte ag bahnhofstrasse 24,lenzburg,aerztenetzwerk grauholz,583,1.0
AGLA - GSLA,Steinhausen,CH,Sennweidstrasse 46,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,bayer,2015,sennweidstrasse 46,steinhausen,agla - gsla,584,
AGLA - GSLA,Steinhausen,CH,Sennweidstrasse 46,,,6480.0,4860.0,0.0,0.0,0.0,0.0,11340.0,hco,pfizer,2015,sennweidstrasse 46,steinhausen,agla - gsla,584,
AGLA - GSLA,Steinhausen,CH,Sennweidstrasse 46,,,0.0,17000.0,0.0,0.0,0.0,0.0,17000.0,hco,bayer,2016,sennweidstrasse 46,steinhausen,agla - gsla,584,1.0
Allergy & Immunology Update (AIU),BERN,CH,Scheibenstrasse 14,,,0.0,14580.0,0.0,0.0,0.0,0.0,14580.0,hco,glaxosmithkline,2016,scheibenstrasse 14,bern,allergy & immunology update (aiu),585,
Allergy & Immunology Update (AIU),Bern,CH,Scheibenstrasse 14,,,0.0,13500.0,0.0,0.0,0.0,0.0,13500.0,hco,glaxosmithkline,2015,scheibenstrasse 14,bern,allergy & immunology update (aiu),585,
Allergy & Immunology Update (AIU),Bern,CH,Scheibenstrasse 14,,,0.0,14580.0,0.0,0.0,0.0,0.0,14580.0,hco,glaxosmithkline,2017,scheibenstrasse 14,bern,allergy & immunology update (aiu),585,1.0
Alzheimer Forum Schweiz,Basel,CH,Burgfelderstrasse 101,,,,5000.0,,,,,5000.0,hco,biogen,2017,burgfelderstrasse 101,basel,alzheimer forum schweiz,586,1.0
"Alzheimer Forum Schweiz c/o Memory Clinic,Univers. Altersmedizin Felix Platter-Spital",Basel,CH,Burgfelderstrasse 101,,,300.0,0.0,0.0,0.0,0.0,0.0,300.0,hco,novartis,2017,burgfelderstrasse 101,basel,alzheimer forum schweiz ,586,
"Alzheimer Forum Schweiz c/o Memory Clinic,Univers. Altersmedizin Felix Platter-Spital",Basel,CH,Burgfelderstrasse 191,,,125300.0,,,,,,125300.0,hco,novartis,2016,burgfelderstrasse 191,basel,alzheimer forum schweiz ,586,
AMUT - Associazione Medici Urologi Ticinesi,Mendrisio,CH,Via Lavizzari 4,,,,500.0,,,,,500.0,hco,abbvie,2016,via lavizzari 4,mendrisio,amut - associazione medici urologi ticinesi,587,1.0
Associazione Medici Urologi,Mendrisio,CH,Via Lavizzari 4,,,,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,janssen,2016,via lavizzari 4,mendrisio,associazione medici urologi,587,
Associazione Medici Urologi Ticinesi (AMUT),MENDRISIO,CH,Via Lavizzari 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2016,via lavizzari 4,mendrisio,associazione medici urologi ticinesi (amut),587,
Arbeitsgruppe Koloproktologie,St. Gallen,CH,Rorschacherstrasse 95,,,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,hco,pfizer,2017,rorschacherstrasse 95,saint gallen,arbeitsgruppe koloproktologie,588,1.0
Schweizerische Arbeitsgruppe für Koloproktologie,St. Gallen,CH,Rorschacher Strasse 95,9007,,0.0,950.0,0.0,0.0,0.0,0.0,950.0,hco,takeda,2017,rorschacher strasse 95,saint gallen,schweizerische arbeitsgruppe für koloproktologie,588,
Schweizerische Arbeitsgruppe für Koloproktologie,St. Gallen,CH,Rorschacherstrasse 95,9007,,,1800.0,,,,,1800.0,hco,allergan,2017,rorschacherstrasse 95,saint gallen,schweizerische arbeitsgruppe für koloproktologie,588,
ARFMPP - Association Romande de Formation en Médecine Psychosomatique et Psychosociale,Versoix,CH,rte de Suisse 93,,,,1000.0,,,,,1000.0,hco,vifor,2017,route de suisse 93,versoix,arfmpp - association romande de formation en médecine psychosomatique et psychosociale,589,1.0
ARFMPP Association Romande de Formation en médecine psychosomatique et psychosociale,Versoix,CH,"c/o Dr. Danièle Lefebvre, Route de Suisse 93",,,,1000.0,,,,,1000.0,hco,menarini,2016,centreo docteur daniele lefebvre route de suisse 93,versoix,arfmpp association romande de formation en médecine psychosomatique et psychosociale,589,
"ARFMPP, Association Romande de Formation en Médecinepsychosomatique et psychosociale",Versoix,CH,Route de Suisse 93,,,,2000.0,,,,,2000.0,hco,menarini,2017,route de suisse 93,versoix,"arfmpp, association romande de formation en médecinepsychosomatique et psychosociale",589,
"Association ""Conférences de Pneumologie""",Martigny,CH,Rue des Morasses 4,,,,2500.0,,,,,2500.0,hco,vifor,2016,rue des morasses 4,martigny,"association ""conférences de pneumologie""",590,1.0
Conférences de Pneumologie,Martigny,CH,Rue des Morasses 4,,,,3000.0,,,,,3000.0,hco,astrazeneca,2016,rue des morasses 4,martigny,conférences de pneumologie,590,
Conférences de pneumologie,MARTIGNY,CH,Rue des Morasses 4,,,0.0,3368.0,0.0,0.0,0.0,0.0,3368.0,hco,glaxosmithkline,2016,rue des morasses 4,martigny,conférences de pneumologie,590,
Association Fribourgeoise du diabète,Fribourg,CH,Route St-Nicolas-de-Flüe 2,,,,278.0,,,,,278.0,hco,astrazeneca,2016,route st-nicolas-de-flue 2,fribourg,association fribourgeoise du diabète,591,
Association fribourgeoise du diabète,Fribourg,CH,Rte Saint-Nicolas-de-Flüe 22,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,novo,2015,route saint-nicolas-de-flue 22,fribourg,association fribourgeoise du diabète,591,
Association fribourgeoise du diabète Freiburger Diabetes-Gesellschaft,Fribourg,CH,Rte Saint-Nicolas-de-Flüe 2,,,,800.0,,,,,800.0,hco,novo,2017,route saint-nicolas-de-flue 2,fribourg,association fribourgeoise du diabète freiburger diabetes-gesellschaft,591,1.0
Associazione Pediatri della Svizzera Italiana (APSI),PARADISO-LUGANO,CH,Via delle scuole 17,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,2016,via delle scuole 17,paradiso-lugano,associazione pediatri della svizzera italiana (apsi),592,
Associazione Pediatri della Svizzera Italiana(APSI),Paradiso-Lugano,CH,Via delle scuole 17,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,2017,via delle scuole 17,paradiso-lugano,associazione pediatri della svizzera italiana(apsi),592,
Associazione dei Pediatri della Svizzera Italiana APSI,Lugano,CH,c/o Dr. med. Daniela Joanna Pedrazzini-Vanoni - Via delle Scuole 17,6900,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,2017,presso dottore med daniela joanna pedrazzini-vanoni via delle scuole 17,lugano,associazione dei pediatri della svizzera italiana apsi,592,1.0
Associazione Proprietari di Farmacie del Canton Ticino,Lugano,CH,"c/o Dr. Mario Tanzi, Via Pioda 9",,,0.0,2778.0,0.0,0.0,0.0,0.0,2778.0,hco,mepha,2015,presso dottore mario tanzi viaduct pioda 9,lugano,associazione proprietari di farmacie del canton ticino,593,
Associazione Proprietari di Farmacie del Canton Ticino,Lugano,CH,"c/o Dr. Mario Tanzi, Via Pioda 9",,,0.0,2778.0,0.0,0.0,0.0,0.0,2778.0,hco,mepha,2015,presso dottore mario tanzi viaduct pioda 9,lugano,associazione proprietari di farmacie del canton ticino,593,
Associazione dei proprietari dir farmacie del Cantone TI (APFCT),LUGANO,CH,c/o Dott. Mario Tanzi Farmacia S. Luca,,,2500.0,,,,,,2500.0,hco,sandoz,2017,presso dottore mario tanzi farmacia san luca,lugano,associazione dei proprietari dir farmacie del cantone ti (apfct),593,1.0
ASSOCIAZIONE DEI REUMATOLOGI DELLA SVIZZERA ITALIANA,Lugano,CH,Viale Castagnola 21a,,,,1600.0,,,,,1600.0,hco,bristol,2016,viale castagnola 21a,lugano,associazione dei reumatologi della svizzera italiana,594,
Associazione dei Reumatologi della Svizzera Italiana,Lugano,CH,Viale Castagnola 21a,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,gruenenthal,2017,viale castagnola 21a,lugano,associazione dei reumatologi della svizzera italiana,594,1.0
Associazione dei reumatologi della svizzera Italia Bellinzona,Lugano,CH,Associazione dei reumatologi -della svizzera Italia Bellinzona Viale Castagnola 21a,,,,1000.0,,,,,1000.0,hco,msd,2016,associazione dei reumatologi della svizzera italia bellinzona viale castagnola 21a,lugano,associazione dei reumatologi della svizzera italia bellinzona,594,
Associazione Medico In Pratica (MIP-cis),Manno,CH,Via Cantonale 35d,,,,1500.0,,,,,1500.0,hco,lundbeck,2017,via cantonale 35d,manno,associazione medico in pratica (mip-cis),595,1.0
Associazione Medico in Practica,Manno,CH,Via Cantonale 35d,,,0.0,900.0,0.0,0.0,0.0,0.0,900.0,hco,menarini,2015,via cantonale 35d,manno,associazione medico in practica,595,
Associazone Medico In Patrica,Manno,CH,Via Cantonale 35d,6928,,,1500.0,,,,,1500.0,hco,sanofi,2017,via cantonale 35d,manno,associazone medico in patrica,595,
ATD Associazione Ticinese - per i Diabetici,Bellinzona,CH,Via Motto di Mornera 4,,,,,,,555.6,,555.6,hco,sanofi,2016,via motto di mornera 4,bellinzona,atd associazione ticinese - per i diabetici,596,
Associazione Ticinese per i Diabetici,Bellinzona,CH,Via Motto di Mornera 4,,,2300.0,,,,,,2300.0,hco,novo,2017,via motto di mornera 4,bellinzona,associazione ticinese per i diabetici,596,1.0
Associazione Ticinese per i Diabetici,Bellinzona,CH,Via Motto di Mornera 4,,,,200.0,,,,,200.0,hco,novo,2016,via motto di mornera 4,bellinzona,associazione ticinese per i diabetici,596,
ASSOCIAZIONE TRIANGOLO,Locarno,CH,VIA CISERI 19,,,,2000.0,,,,,2000.0,hco,bristol,2017,via ciseri 19,locarno,associazione triangolo,597,1.0
Associazione Triangolo,Locarno,CH,VIA CISERI 19,,,1300.0,0.0,0.0,0.0,0.0,0.0,1300.0,hco,mundipharma,2015,via ciseri 19,locarno,associazione triangolo,597,
Associazione Triangolo Assistenza per il paziente oncologico,Locarno,CH,Via Antonio Ciseri 19,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,2017,via antonio ciseri 19,locarno,associazione triangolo assistenza per il paziente oncologico,597,
ATIMEF,Pambio-noranco,CH,Strada Cantonale 34,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,servier,2015,strada cantonale 34,pambio-noranco,atimef,598,
ATiMEF Associazione Ticinese dei Medici di Famiglia e dell'Infanzia,Pambio-Noranco,CH,Strada Cantonale 34,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,gruenenthal,2016,strada cantonale 34,pambio-noranco,atimef associazione ticinese dei medici di famiglia e dell'infanzia,598,
Associazone Ticinese dei medici di famiglia e dell'infanzia- ATIMEF,Pambio-Noranco,CH,Strada Cantonale 34,,,,500.0,,,,,500.0,hco,servier,2016,strada cantonale 34,pambio-noranco,associazone ticinese dei medici di famiglia e dell'infanzia- atimef,598,1.0
ATIMEF,Lugano,CH,"Via Cantonale 11, Lugano",,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,janssen,2015,via cantonale 11 lugano,lugano,atimef,599,
ATIMEF Associazione Ticinese Medici di Famiglia c/o  Alberto Chiesa,Lugano,CH,ATIMEF - Associazione Ticinese Medici di Famiglia - c/o Dr. med Alberto Chiesa Via Cantonale 11,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,msd,2015,atimef  associazione ticinese medici di famiglia presso dottore med alberto chiesa via cantonale 11,lugano,atimef associazione ticinese medici di famiglia ,599,
ATIMEF Associazione Ticinese Medici di Famiglia c/o  Alberto Chiesa,Lugano,CH,ATIMEF -Associazione Ticinese Medici di Famiglia -c/o Dr. med Alberto Chiesa Via Cantonale 11,,,,500.0,,,,,500.0,hco,msd,2016,atimef  associazione ticinese medici di famiglia presso dottore med alberto chiesa via cantonale 11,lugano,atimef associazione ticinese medici di famiglia ,599,1.0
Basel University Hospital,Basel,CH,Spitalstrasse 21,,,,,,,2000.0,,2000.0,hco,celgene,2017,spitalstrasse 21,basel,basel university hospital,600,1.0
Universitätsspital Basel,Basel,CH,Spitalstrasse 21,4031,,,6000.0,,,,,6000.0,hco,leo,2016,spitalstrasse 21,basel,universitätsspital basel,600,
University Hospital Basel,Basel,CH,Spitalstrasse 21,,,,,,,2100.0,1134.52,3234.52,hco,merck,2017,spitalstrasse 21,basel,university hospital basel,600,
Berner Reha Zentrum AG,HEILIGENSCHWENDI,CH,Schwendi 299,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,glaxosmithkline,2016,schwendi 299,heiligenschwendi,berner reha zentrum ag,601,1.0
Berner Reha Zentrum AG,Heiligenschwendi,CH,Schwendi 299,,,0.0,1200.0,0.0,0.0,1200.0,0.0,2400.0,hco,glaxosmithkline,2015,schwendi 299,heiligenschwendi,berner reha zentrum ag,601,
Berner Reha Zentrum AG,Heiligenschwendi,CH,Schwendi 299,,,0.0,600.0,0.0,0.0,0.0,0.0,600.0,hco,gruenenthal,2016,schwendi 299,heiligenschwendi,berner reha zentrum ag,601,
Beupdated - Helbling Consulting and Research AG,Kilchberg,CH,Alte Landstrasse 55,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,merck,2015,alte landstrasse 55,kilchberg,beupdated - helbling consulting and research ag,602,
Beupdated-Helbling Consulting and Research AG,Kilchberg,CH,Alte Landstrasse55,,,,10000.0,,,,,10000.0,hco,merck,2016,almirante landstrasse55,kilchberg,beupdated-helbling consulting and research ag,602,1.0
Helbling Consulting And Research,Kilchberg Zh,CH,Alte Landstrasse 55,,,0.0,0.0,150.0,92.25,700.0,0.0,942.25,hco,amgen,2015,alte landstrasse 55,kilchberg zh,helbling consulting and research,602,
Bürgerspital Basel,Basel,CH,Friedrich Miescher-Strasse 30,,,,0.0,0.0,0.0,115768.0,0.0,115768.0,hco,roche,2016,friedrich miescherstrasse 30,basel,bürgerspital basel,603,
Bürgerspital Basel,Basel,CH,Friedrich Miescher-Strasse 30,4056,,0.0,0.0,0.0,0.0,13288.9,0.0,13288.9,hco,roche,2017,friedrich miescherstrasse 30,basel,bürgerspital basel,603,1.0
Bürgerspital Basel,Basel,CH,Friedrich Miescher-Strasse 30,4056,,0.0,0.0,0.0,0.0,96932.0,0.0,96932.0,hco,roche,2015,friedrich miescherstrasse 30,basel,bürgerspital basel,603,
CARDIOMAXX Consulting GmbH,Küsnacht ZH,CH,Güstrasse 38a,8700,CARDIOMAXXConsultingKüsnachtZH,,,,,1800.0,,1800.0,hco,servier,2017,guestrasse 38a,kuesnacht zh,cardiomaxx consulting gmbh,604,1.0
CARDIOMAXX Consulting GmbH,Küsnacht ZH,CH,Güstrasse 38a,,,,,,,1800.0,58.0,1858.0,hco,servier,2016,guestrasse 38a,kuesnacht zh,cardiomaxx consulting gmbh,604,
Cardiomaxx Consulting GmbH,Küsnacht ZH,CH,Güstrasse 38a,,,0.0,0.0,0.0,0.0,1127.69,22.11,1149.8,hco,bayer,2016,guestrasse 38a,kuesnacht zh,cardiomaxx consulting gmbh,604,
Centre Competence Rhumatologie SA,Sierre,CH,Place Beaulieu 10,,,,,,,910.0,,910.0,hco,pfizer,2016,place beaulieu 10,sierre,centre competence rhumatologie sa,605,
Centre Compétence Rhumatologie SA,Sierre,CH,Place Beaulieu 10,,,0.0,0.0,0.0,0.0,140.0,0.0,140.0,hco,pfizer,2015,place beaulieu 10,sierre,centre compétence rhumatologie sa,605,
Centre Compétence Rhumatologie SA,Sierre,CH,Place Beaulieu 10,,,0.0,0.0,0.0,0.0,1650.0,0.0,1650.0,hco,pfizer,2017,place beaulieu 10,sierre,centre compétence rhumatologie sa,605,1.0
CPMA Centre de Procréation Médicalement Assisté,Lausanne,CH,Rue de la Vigie 5,,,0.0,12320.0,0.0,0.0,0.0,0.0,12320.0,hco,merck,2015,rue de la vigie 5,lausanne,cpma centre de procréation médicalement assisté,606,
CPMA Centre de Procréation Médicalement Assisté,Lausanne,CH,Rue de la Vigie 5,,,,21000.0,1147.8,,,,22147.8,hco,merck,2017,rue de la vigie 5,lausanne,cpma centre de procréation médicalement assisté,606,1.0
Centre de Procréation Médicalement Assisté,Lausanne,CH,Rue de la Vigie5,,,,7000.0,,,,,7000.0,hco,merck,2016,rue de la vigie5,lausanne,centre de procréation médicalement assisté,606,
Centre Ophtalmologique du Valais,Sion,CH,Avenue de la Gare 11,1895,,,,,485.0,,128.0,613.0,hco,allergan,2017,avenue de la gare 11,sion,centre ophtalmologique du valais,607,
Centre ophtalmologique du Valais SA,Sion,CH,Avenue de la Gare 11,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,novartis,2017,avenue de la gare 11,sion,centre ophtalmologique du valais sa,607,1.0
Centre ophtalmologique du Valais SA,Sion,CH,Avenue de la Gare 11,,,,,442.0,320.0,1000.0,,1762.0,hco,novartis,2016,avenue de la gare 11,sion,centre ophtalmologique du valais sa,607,
Churer Aerzteverein,Chur,CH,Albulastrasse37,,,,1000.0,,,,,1000.0,hco,vifor,2016,albulastrasse37,chur,churer aerzteverein,608,
Churer Ärzteverein,Chur,CH,"c/o Dr. M. Riebe, Albulasbasse 37",,,,1000.0,,,,,1000.0,hco,menarini,2017,centreoffice doctor m riebe albulasbasse 37,chur,churer ärzteverein,608,
Churer Ärzteverein,Chur,CH,Albulastrasse 37,,,,1000.0,,,,,1000.0,hco,vifor,2017,albulastrasse 37,chur,churer ärzteverein,608,1.0
Clinique Générale - Ste-Anne SA,Fribourg,CH,Rue Hans-Geiler 6,,,,2000.0,,,,,2000.0,hco,abbvie,2016,rue hans-geiler 6,fribourg,clinique générale - ste-anne sa,609,
Clinique Générale Ste-Anne,Fribourg,CH,Rue Hans-Geiler 6,,,0.0,925.95,0.0,0.0,0.0,0.0,925.95,hco,astrazeneca,2017,rue hans-geiler 6,fribourg,clinique générale ste-anne,609,1.0
Clinique St-Anne SA,Fribourg,CH,Rue Hans-Geiler 6,,,,2000.0,,,,,2000.0,hco,eli,2016,rue hans-geiler 6,fribourg,clinique st-anne sa,609,
COR2ED,Bottmingen,CH,Bodenackerstrasse 17,,,33295.35,128022.16,0.0,0.0,225613.51,0.0,386931.02,hco,bayer,2015,bodenackerstrasse 17,bottmingen,cor2ed,610,
COR2ED,Bottmingen,CH,Bodenackerstrasse 17,,,0.0,91889.03,0.0,0.0,0.0,0.0,91889.03,hco,bayer,2016,bodenackerstrasse 17,bottmingen,cor2ed,610,
COR2ED,Bottmingen,CH,Bodenackerstrasse 17,4103,40537070,0.0,405325.22,0.0,0.0,193373.49,0.0,598698.71,hco,bayer,2017,bodenackerstrasse 17,bottmingen,cor2ed,610,1.0
Diagene Gmbh,Reinach Bl,CH,Kägenstrasse 17,,,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,hco,amgen,2015,kaegenstrasse 17,reinach bulvari,diagene gmbh,611,
Diagene Gmbh,Reinach Bl,CH,Kägenstrasse 17,,,,,,,2000.0,,2000.0,hco,amgen,2017,kaegenstrasse 17,reinach bulvari,diagene gmbh,611,1.0
Diagene Gmbh,Reinach Bl,CH,Kägenstrasse 17,,,,,,,2250.0,,2250.0,hco,amgen,2016,kaegenstrasse 17,reinach bulvari,diagene gmbh,611,
Die Schweizer Chirurginnen und Chirurgen,Aarau,CH,,,,925.95,0.0,0.0,0.0,0.0,0.0,925.95,hco,mundipharma,2015,,aarau,die schweizer chirurginnen und chirurgen,612,
Die Schweizer Chirurginnen und Chirurgen,Aarau,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,2017,,aarau,die schweizer chirurginnen und chirurgen,612,1.0
SGC - Die Schweizer Chirurginnen und Chirurgen,Aarau,CH,,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2016,,aarau,sgc - die schweizer chirurginnen und chirurgen,612,
Doctrina AG,Schwyz,CH,Herrengasse 20,,,0.0,1660.0,0.0,0.0,0.0,0.0,1660.0,hco,menarini,2015,herrengasse 20,schwyz,doctrina ag,613,
Doctrina AG,Schwyz,CH,Herrengasse 20,,,,8394.0,,,,,8394.0,hco,menarini,2016,herrengasse 20,schwyz,doctrina ag,613,
Doctrina AG,Schwyz,CH,Herrengasse 20,,,0.0,4807.69,0.0,0.0,0.0,0.0,4807.69,hco,glaxosmithkline,2017,herrengasse 20,schwyz,doctrina ag,613,1.0
DOXnet,Laupen BE,CH,Bösingenstrasse 16,,,,2000.0,,,,,2000.0,hco,pierre,2017,boesingenstrasse 16,laupen be,doxnet,614,1.0
DOXnet - Ärztenetzwerk Bern Nord / West,Laupen BE,CH,Bösingenstrasse 16,3177,40519916,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,2017,boesingenstrasse 16,laupen be,doxnet - ärztenetzwerk bern nord / west,614,
DOXnet Ärztenetzwerk Bern Nord/West,Laupen,CH,Bösingenstrasse 16,,,,2000.0,,,,,2000.0,hco,menarini,2017,boesingenstrasse 16,laupen,doxnet ärztenetzwerk bern nord/west,614,
Eastcare AG,St. Gallen,CH,Ikarusstrasse 9,,,0.0,1353.0,0.0,0.0,0.0,0.0,1353.0,hco,mepha,2015,ikarusstrasse 9,saint gallen,eastcare ag,615,
Eastcare AG,St. Gallen,CH,Ikarusstrasse 9,,,,15000.0,,,,,15000.0,hco,sandoz,2017,ikarusstrasse 9,saint gallen,eastcare ag,615,1.0
Eastcare AG,St. Gallen,CH,Ikarusstrasse 9,,,0.0,8000.0,0.0,0.0,0.0,0.0,8000.0,hco,mepha,2015,ikarusstrasse 9,saint gallen,eastcare ag,615,
Ecms Foundation,Zürich,CH,"Bleicherweg 45, Zürich",,,614880.0,0.0,0.0,0.0,0.0,0.0,614880.0,hco,janssen,2015,bleicherw 45 zuerich,zuerich,ecms foundation,616,
Ecms Foundation,Zürich,CH,Bleicherweg 45,,,447340.0,0.0,0.0,0.0,0.0,0.0,447340.0,hco,janssen,2016,bleicherw 45,zuerich,ecms foundation,616,
Ecms Foundation,Zürich,CH,Bleicherweg 45,,,440300.0,0.0,0.0,0.0,0.0,0.0,440300.0,hco,janssen,2017,bleicherw 45,zuerich,ecms foundation,616,1.0
EFORT,Rolle,CH,La Pièce 2,,,0.0,171954.78,0.0,0.0,0.0,0.0,171954.78,hco,gruenenthal,2017,la piece 2,rolle,efort,617,1.0
EFORT European Federaöon ot National Associations ol Orthopaedics andTraumatology (Leer),Rolle,CH,ZA La Pièce2,,,,86146.9,,,,,86146.9,hco,menarini,2017,zacatecas la piece2,rolle,efort european federaöon ot national associations ol orthopaedics andtraumatology (leer),617,
EFORT Head Office,Rolle,CH,ZA La Pièce 2,,,,21492.0,,,,,21492.0,hco,eli,2016,zone d'activites la piece 2,rolle,efort head office,617,
Espace Compétences Centre de formation de la santé,Cully,CH,Route de Grandvaux 14,,,,350.0,,,,,350.0,hco,astrazeneca,2016,route de grandvaux 14,cully,espace compétences centre de formation de la santé,618,
Espace Compétences Centre de formation de la santé,Cully,CH,Route de Grandvaux 14,,,0.0,900.0,0.0,0.0,0.0,0.0,900.0,hco,astrazeneca,2017,route de grandvaux 14,cully,espace compétences centre de formation de la santé,618,
Espace compétences,Cully,CH,Route de Grandvaux 14,,,,1250.0,,,,,1250.0,hco,eli,2017,route de grandvaux 14,cully,espace compétences,618,1.0
Etablissement Hospitalier Multisite Cantonal,Neuchâtel,CH,,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,2017,,neuchatel,etablissement hospitalier multisite cantonal,619,
